document_number,question,answer,num_hops,num_set_operations,multiple_answers
81,"What is the role of TRIAD PERSONNEL SERVICES, INC in the agreement?",BORROWER,1,0,0
81,"What is the role of BMCH, INC in the agreement?",BORROWER,1,0,0
81,"What is the role of BMPS, INC in the agreement?",BORROWER,1,0,0
81,"What is the role of BUSINESS MANAGEMENT PERSONNEL, INC in the agreement?",BORROWER,1,0,0
81,"What is the role of GENERAL EMPLOYMENT ENTERPRISES, INC in the agreement?",BORROWER,1,0,0
81,"What is the role of KELTIC FINANCIAL PARTNERS II, LP in the agreement?",LENDER,1,0,0
81,What companies are the BORROWER in the agreement?,"BMCH, INC, BMPS, INC, BUSINESS MANAGEMENT PERSONNEL, INC, GENERAL EMPLOYMENT ENTERPRISES, INC, TRIAD PERSONNEL SERVICES, INC",1,0,1
81,What company is the LENDER in the agreement?,"KELTIC FINANCIAL PARTNERS II, LP",1,0,0
80,What is the position of Brian Seipke?,Vice President,1,0,0
80,What is the position of Michael Pugsley?,Senior Vice President,1,0,0
80,What is the position of Blake Gronich?,Vice President,1,0,0
80,What are the positions of Charles M. Swoboda?,"Chairman, Chief Executive  Officer, President",1,0,1
80,What is the position of Chris Burns?,Vice President,1,0,0
80,What is the position of Daglas P Panchal?,Vice President,1,0,0
80,What is the position of Mary K Lundin?,Vice President,1,0,0
80,What are the positions of Michael E. McDevitt?,"Chief Financial Officer, Executive Vice President",1,0,1
80,What is the position of Nicole Ferry Lacchia?,Authorized Signatory,1,0,0
80,What is the position of Richard C. Brown?,Senior Vice President,1,0,0
80,What is the position of Thomas M. Paulk?,Senior Vice President,1,0,0
80,In what organization does Brian Seipke work?,U.S. Bank National Association,1,0,0
80,In what organization does Michael Pugsley work?,"PNC Bank, National Association",1,0,0
80,In what organization does Blake Gronich work?,"HSBC Bank USA, National Association",1,0,0
80,In what organization does Charles M. Swoboda work?,E-CONOLIGHT LLC,1,0,0
80,In what organization does Chris Burns work?,"HSBC Bank USA, National Association",1,0,0
80,In what organization does Daglas P Panchal work?,"HSBC Bank USA, National Association",1,0,0
80,In what organization does Mary K Lundin work?,"HSBC Bank USA, National Association",1,0,0
80,In what organization does Michael E. McDevitt work?,"CREE, INC",1,0,0
80,In what organization does Nicole Ferry Lacchia work?,GOLDMAN SACHS BANK USA,1,0,0
80,In what organization does Richard C. Brown work?,"PNC Bank, National Association",1,0,0
80,In what organization does Thomas M. Paulk work?,Bank of America,1,0,0
80,"Who is the representative of CREE, INC?",Michael E. McDevitt,1,0,0
80,Who is the representative of U.S. Bank National Association?,Brian Seipke,1,0,0
80,Who is the representative of Bank of America?,Thomas M. Paulk,1,0,0
80,Who is the representative of E-CONOLIGHT LLC?,Charles M. Swoboda,1,0,0
80,Who is the representative of GOLDMAN SACHS BANK USA?,Nicole Ferry Lacchia,1,0,0
80,"Who are the representatives of PNC Bank, National Association?","Michael Pugsley, Richard C. Brown",1,0,1
80,"Who are the representatives of HSBC Bank USA, National Association?","Blake Gronich, Chris Burns, Daglas P Panchal, Mary K Lundin",1,0,1
80,What is the role of HSBC SECURITIES %28USA%29 INC in the agreement?,Joint Lead Arrangers,1,0,0
80,What is the role of PNC CAPITAL MARKETS LLC in the agreement?,Joint Lead Arrangers,1,0,0
80,"What is the role of SUNTRUST ROBINSON HUMPHREY, INC in the agreement?",Joint Lead Arrangers,1,0,0
80,"What is the role of U.S. BANCORP INVESTMENTS, INC in the agreement?",Joint Lead Arrangers,1,0,0
80,"What are the roles of WELLS FARGO BANK, NATIONAL ASSOCIATION in the agreement?","Administrative Agent, Issuing Lender, Swingline Lender",1,0,1
80,"What are the roles of WELLS FARGO SECURITIES, LLC in the agreement?","Joint Lead Arrangers, Sole Book Manager",1,0,1
80,"What is the role of CREE, INC in the agreement?",BORROWER,1,0,0
80,What is the role of E-CONOLIGHT LLC in the agreement?,GUARANTOR,1,0,0
80,What companies are the Lender in the agreement?,"Bank of America, Citibank, GOLDMAN SACHS BANK USA, HSBC Bank USA, National Association, JP Morgan Chase Bank, PNC Bank, National Association, SunTrust Bank, U.S. Bank National Association, WELLS FARGO BANK, NATIONAL ASSOCIATION",1,0,1
80,What companies are the Joint Lead Arrangers in the agreement?,"HSBC SECURITIES %28USA%29 INC, PNC CAPITAL MARKETS LLC, SUNTRUST ROBINSON HUMPHREY, INC, U.S. BANCORP INVESTMENTS, INC, WELLS FARGO SECURITIES, LLC",1,0,1
80,What company is the Swingline Lender in the agreement?,"WELLS FARGO BANK, NATIONAL ASSOCIATION",1,0,0
80,What company is the Administrative Agent in the agreement?,"WELLS FARGO BANK, NATIONAL ASSOCIATION",1,0,0
80,What company is the Issuing Lender in the agreement?,"WELLS FARGO BANK, NATIONAL ASSOCIATION",1,0,0
80,What company is the Sole Book Manager in the agreement?,"WELLS FARGO SECURITIES, LLC",1,0,0
80,What company is the BORROWER in the agreement?,"CREE, INC",1,0,0
80,What company is the GUARANTOR in the agreement?,E-CONOLIGHT LLC,1,0,0
94,What are the positions of Adam C. Derbyshire?,"Assistant Secretary, Chief FinancialOfficer, Executive Vice President,Finance and Administration, Treasurer",1,0,1
94,What is the position of Ben Cumming?,Director,1,0,0
94,What is the position of Cheryl Carangelo?,Senior Vice President,1,0,0
94,What is the position of E. Joseph Hess?,Managing Director,1,0,0
94,What is the position of Edward T. Crook?,Managing Director,1,0,0
94,What is the position of J. St%C3%A9phane Lautner?,Vice President,1,0,0
94,What is the position of Katsuyuki Kubo?,Executive Director,1,0,0
94,What is the position of Richard C. Brown?,Senior Vice President,1,0,0
94,What is the position of William D. Priester?,Senior Vice President,1,0,0
94,In what organization does Adam C. Derbyshire work?,"SALIX PHARMACEUTICALS, LTD.",1,0,0
94,In what organization does Ben Cumming work?,SUNTRUST BANK,1,0,0
94,In what organization does Cheryl Carangelo work?,"RBS CITIZENS, N.A.",1,0,0
94,In what organization does E. Joseph Hess work?,JEFFERIES FINANCE LLC,1,0,0
94,In what organization does Edward T. Crook work?,"NATIXIS, NEW YORK BRANCH",1,0,0
94,In what organization does J. St%C3%A9phane Lautner work?,"NATIXIS, NEW YORK BRANCH",1,0,0
94,In what organization does Katsuyuki Kubo work?,SUMITOMO MITSUI BANKINGCORPORATION,1,0,0
94,In what organization does Richard C. Brown work?,"RBS CITIZENS, N.A.",1,0,0
94,In what organization does William D. Priester work?,"RBS CITIZENS, N.A.",1,0,0
94,Who is the representative of JEFFERIES FINANCE LLC?,E. Joseph Hess,1,0,0
94,Who is the representative of SUMITOMO MITSUI BANKINGCORPORATION?,Katsuyuki Kubo,1,0,0
94,Who is the representative of SUNTRUST BANK?,Ben Cumming,1,0,0
94,"Who are the representatives of NATIXIS, NEW YORK BRANCH?","Edward T. Crook, J. St%C3%A9phane Lautner",1,0,1
94,"Who is the representative of SALIX PHARMACEUTICALS, LTD.?",Adam C. Derbyshire,1,0,0
94,"Who are the representatives of RBS CITIZENS, N.A.?","Cheryl Carangelo, Richard C. Brown, William D. Priester",1,0,1
94,"What is the location of Salix Pharmaceuticals, Ltd.?","520 Madison Avenue, New York, NY 10022",1,0,0
94,"What is the location of SALIX PHARMACEUTICALS, LTD.?","8510 Colonnade Center Drive, Raleigh, North Carolina 27615",1,0,0
94,"Which company is associated with 520 Madison Avenue, New York, NY 10022?","Salix Pharmaceuticals, Ltd.",1,0,0
94,"Which company is associated with 8510 Colonnade Center Drive, Raleigh, North Carolina 27615?","SALIX PHARMACEUTICALS, LTD.",1,0,0
94,What are the roles of FIFTH THIRD BANK in the agreement?,"Joint Bookrunners, Joint Lead Arrangers",1,0,1
94,"What is the role of PNC BANK, NATIONAL ASSOCIATION in the agreement?",Issuing Bank,1,0,0
94,What are the roles of PNC CAPITAL MARKETS LLC in the agreement?,"Joint Bookrunners, Joint Lead Arrangers",1,0,1
94,"What is the role of SALIX PHARMACEUTICALS, LTD in the agreement?",Borrower,1,0,0
94,What are the roles of SUMITOMO MITSUI BANKING CORPORATION in the agreement?,"Joint Bookrunners, Joint Lead Arrangers",1,0,1
94,"What are the roles of SUNTRUST ROBINSON HUMPHREY, INC. in the agreement?","Joint Bookrunners, Joint Lead Arrangers",1,0,1
94,What are the roles of JEFFERIES FINANCE LLC in the agreement?,"Administrative Agent, Collatera Agent, Joint Bookrunners, Joint Lead Arrangers, Senior Managing Agent",1,0,1
94,"What are the roles of NATIXIS, NEW YORK BRANCH in the agreement?","Administrative Agent, Collatera Agent, Senior Managing Agent",1,0,1
94,"What is the role of SALIX PHARMACEUTICALS, LTD. in the agreement?",Borrower,1,0,0
94,"What are the roles of RBS CITIZENS, N.A. in the agreement?","Administrative Agent, Collatera Agent, Senior Managing Agent",1,0,1
94,What companies are the Joint Lead Arrangers in the agreement?,"FIFTH THIRD BANK, JEFFERIES FINANCE LLC, PNC CAPITAL MARKETS LLC, SUMITOMO MITSUI BANKING CORPORATION, SUNTRUST ROBINSON HUMPHREY, INC.",1,0,1
94,What companies are the Joint Bookrunners in the agreement?,"FIFTH THIRD BANK, JEFFERIES FINANCE LLC, PNC CAPITAL MARKETS LLC, SUMITOMO MITSUI BANKING CORPORATION, SUNTRUST ROBINSON HUMPHREY, INC.",1,0,1
94,What companies are the Swingline Lender in the agreement?,"FIFTH THIRD BANK, JEFFERIES FINANCE LLC, NATIXIS, NEW YORK BRANCH, PNC BANK, NATIONAL ASSOCIATION, RBS CITIZENS, N.A., SUMITOMO MITSUI BANKINGCORPORATION, SUNTRUST BANK",1,0,1
94,What company is the Issuing Bank in the agreement?,"PNC BANK, NATIONAL ASSOCIATION",1,0,0
94,What company is the Issuing Lender in the agreement?,"PNC BANK, NATIONAL ASSOCIATION",1,0,0
94,What companies are the Borrower in the agreement?,"SALIX PHARMACEUTICALS, LTD, SALIX PHARMACEUTICALS, LTD.",1,0,1
94,What companies are the Administrative Agent in the agreement?,"JEFFERIES FINANCE LLC, NATIXIS, NEW YORK BRANCH, RBS CITIZENS, N.A.",1,0,1
94,What companies are the Collatera Agent in the agreement?,"JEFFERIES FINANCE LLC, NATIXIS, NEW YORK BRANCH, RBS CITIZENS, N.A.",1,0,1
94,What companies are the Senior Managing Agent in the agreement?,"JEFFERIES FINANCE LLC, NATIXIS, NEW YORK BRANCH, RBS CITIZENS, N.A.",1,0,1
43,What is the role of BANK OF AMERICA in the agreement?,ADMINISTRATIVE AGENT,1,0,0
43,What is the role of K12 CALIFORNIA L.L.C in the agreement?,GUARANTORS,1,0,0
43,What is the role of K12 VIRTUAL SCHOOLS L.L.C. in the agreement?,GUARANTORS,1,0,0
43,What is the role of K12 WASHINGTON L.L.C. in the agreement?,GUARANTORS,1,0,0
43,"What is the role of POWER-GLIDE LANGUAGE COURSES, INC in the agreement?",GUARANTORS,1,0,0
43,"What is the role of FUEL EDUCATION LLC, in the agreement?",GUARANTORS,1,0,0
43,What is the role of K12 CLASSROOM L.L.C in the agreement?,GUARANTORS,1,0,0
43,"What is the role of K12 FLORIDA L.L.C., in the agreement?",GUARANTORS,1,0,0
43,What is the role of K12 INC in the agreement?,BORROWER,1,0,0
43,What is the role of K12 MANAGEMENT INC. in the agreement?,GUARANTORS,1,0,0
43,What is the role of K12 SERVICES INC. in the agreement?,GUARANTORS,1,0,0
43,What company is the ADMINISTRATIVE AGENT in the agreement?,BANK OF AMERICA,1,0,0
43,What companies are the GUARANTORS in the agreement?,"FUEL EDUCATION LLC,, K12 CALIFORNIA L.L.C, K12 CLASSROOM L.L.C, K12 FLORIDA L.L.C.,, K12 MANAGEMENT INC., K12 SERVICES INC., K12 VIRTUAL SCHOOLS L.L.C., K12 WASHINGTON L.L.C., POWER-GLIDE LANGUAGE COURSES, INC",1,0,1
43,What company is the BORROWER in the agreement?,K12 INC,1,0,0
57,What is the position of Betsy Briggs?,Associate Director,1,0,0
57,What is the position of Alysha Salinger?,Vice President,1,0,0
57,What are the positions of Chuck B. Kyrish?,"Treasurer, Vice President",1,0,1
57,What is the position of Divyang Shah?,Sr. Vice President,1,0,0
57,What is the position of Henry Pennell?,Vice President,1,0,0
57,What is the position of John W. Deegan?,Director,1,0,0
57,What is the position of Julien Tizorin?,Managing Director,1,0,0
57,What is the position of Kara P. Van Duzee?,Vice President,1,0,0
57,What is the position of Katherine L. Hurley?,Vice President,1,0,0
57,What is the position of Lauren Steiner?,Vice President,1,0,0
57,What is the position of Mark Oberle?,SVP%3B EMEA %26 Asia,1,0,0
57,What is the position of Michael Vondriska?,Vice President,1,0,0
57,What is the position of Ming K. Chu?,Director,1,0,0
57,What is the position of Mukesh Singh?,Director,1,0,0
57,What is the position of Robert Sullivan?,Vice President,1,0,0
57,What is the position of Ronnie D. Berry?,"Vice President, Global Taxes",1,0,0
57,What is the position of Scott A. Richardson?,Senior Vice President,1,0,0
57,What is the position of Sydney G. Dennis?,Director,1,0,0
57,What is the position of Thomas J. Sterr?,Authorized Signatory,1,0,0
57,What is the position of Virginia Cosenza?,Vice President,1,0,0
57,In what organization does Betsy Briggs work?,"UniCredit Bank AG, New York Branch",1,0,0
57,In what organization does Alysha Salinger work?,"Citibank, N.A.",1,0,0
57,In what organization does Chuck B. Kyrish work?,CELANESE US HOLDINGS LLC,1,0,0
57,In what organization does Divyang Shah work?,"PNC Bank, National Association",1,0,0
57,In what organization does Henry Pennell work?,"Citibank, N.A.",1,0,0
57,In what organization does John W. Deegan work?,Bank of America,1,0,0
57,In what organization does Julien Tizorin work?,"UniCredit Bank AG, New York Branch",1,0,0
57,In what organization does Kara P. Van Duzee work?,"Citibank, N.A.",1,0,0
57,In what organization does Katherine L. Hurley work?,"Citibank, N.A.",1,0,0
57,In what organization does Lauren Steiner work?,"Citibank, N.A.",1,0,0
57,In what organization does Mark Oberle work?,CELANESE EUROPE B.V.,1,0,0
57,In what organization does Michael Vondriska work?,"Citibank, N.A.",1,0,0
57,In what organization does Ming K. Chu work?,Bank of America,1,0,0
57,In what organization does Mukesh Singh work?,Bank of America,1,0,0
57,In what organization does Robert Sullivan work?,"Citibank, N.A.",1,0,0
57,In what organization does Ronnie D. Berry work?,Elwood C.V.,1,0,0
57,In what organization does Scott A. Richardson work?,CELANESE CORPORATION,1,0,0
57,In what organization does Sydney G. Dennis work?,Bank of America,1,0,0
57,In what organization does Thomas J. Sterr work?,"MUFG Bank, Ltd.",1,0,0
57,In what organization does Virginia Cosenza work?,"Citibank, N.A.",1,0,0
57,Who is the representative of CELANESE CORPORATION?,Scott A. Richardson,1,0,0
57,Who is the representative of CELANESE EUROPE B.V.?,Mark Oberle,1,0,0
57,Who is the representative of Elwood C.V.?,Ronnie D. Berry,1,0,0
57,"Who is the representative of MUFG Bank, Ltd.?",Thomas J. Sterr,1,0,0
57,"Who is the representative of PNC Bank, National Association?",Divyang Shah,1,0,0
57,Who is the representative of CELANESE US HOLDINGS LLC?,Chuck B. Kyrish,1,0,0
57,"Who are the representatives of UniCredit Bank AG, New York Branch?","Betsy Briggs, Julien Tizorin",1,0,1
57,Who are the representatives of Bank of America?,"John W. Deegan, Ming K. Chu, Mukesh Singh, Sydney G. Dennis",1,0,1
57,"Who are the representatives of Citibank, N.A.?","Alysha Salinger, Henry Pennell, Kara P. Van Duzee, Katherine L. Hurley, Lauren Steiner, Michael Vondriska, Robert Sullivan, Virginia Cosenza",1,0,1
57,"What is the role of BANK OF AMERICA, N.A. in the agreement?",Administrative Agent,1,0,0
57,What is the role of CE Receivables LLC in the agreement?,buyer,1,0,0
57,What is the role of CNA Holdings LLC in the agreement?,SUBSIDIARY,1,0,0
57,What is the role of Celanese Acetate LLC in the agreement?,SUBSIDIARY,1,0,0
57,What is the role of Celanese Americas LLC in the agreement?,SUBSIDIARY,1,0,0
57,"What is the role of Celanese Chemicals, Inc. in the agreement?",SUBSIDIARY,1,0,0
57,What is the role of Celanese Global Relocation LLC in the agreement?,SUBSIDIARY,1,0,0
57,What are the roles of Celanese International Corporation in the agreement?,"SUBSIDIARY, servicer",1,0,1
57,What is the role of Celanese Ltd. in the agreement?,SUBSIDIARY,1,0,0
57,What is the role of Celanese Sales U.S. Ltd. in the agreement?,SUBSIDIARY,1,0,0
57,"What is the role of Celtran, Inc. in the agreement?",SUBSIDIARY,1,0,0
57,What are the roles of Citibank N.A. in the agreement?,"joint bookrunner, lead arranger",1,0,1
57,What is the role of Deutsche Bank AG New York Branch in the agreement?,C Issuer,1,0,0
57,What are the roles of Deutsche Bank Securities Inc. in the agreement?,"joint bookrunner, lead arranger",1,0,1
57,What are the roles of Europe B.V. in the agreement?,"Designated Borrower, Dutch Borrower",1,0,1
57,"What are the roles of JPMorgan Chase Bank, N.A in the agreement?","joint bookrunner, lead arranger",1,0,1
57,"What is the role of JPMorgan Chase Bank, N.A. in the agreement?",C Issuer,1,0,0
57,"What is the role of KEP America Engineering Plastics, LLC in the agreement?",SUBSIDIARY,1,0,0
57,"What are the roles of Merrill Lynch, Pierce, Fenner %26 Smith Incorporated in the agreement?","joint bookrunner, lead arranger",1,0,1
57,What is the role of Ticona Fortron Inc. in the agreement?,SUBSIDIARY,1,0,0
57,What is the role of Ticona LLC in the agreement?,SUBSIDIARY,1,0,0
57,"What is the role of Ticona Polymers, Inc. in the agreement?",SUBSIDIARY,1,0,0
57,What is the role of CELANESE CORPORATION in the agreement?,Holdings,1,0,0
57,What are the roles of CELANESE EUROPE B.V. in the agreement?,"Designated Borrower, Dutch Borrower",1,0,1
57,What are the roles of Elwood C.V. in the agreement?,"Designated Borrower, Dutch Borrower",1,0,1
57,What are the roles of CELANESE US HOLDINGS LLC in the agreement?,"Company, Designated Borrower, Dutch Borrower",1,0,1
57,What is the role of Bank of America in the agreement?,Administrative Agent,1,0,0
57,What companies are the Administrative Agent in the agreement?,"BANK OF AMERICA, N.A., Bank of America",1,0,1
57,What companies are the C Issuer Lender in the agreement?,"BANK OF AMERICA, N.A., Bank of America, Barclays Bank PLC, CITIBANK N.A., Citibank, N.A., Commerzbank AG, New York Branch, DEUTSCHE BANK AG NEW YORKBRANCH, Deutsche Bank AG New York Branch, HSBC Bank USA, National Association, JPMORGAN CHASE BANK N.A., JPMorgan Chase Bank, N.A., MORGAN STANLEY BANK, N.A., MORGAN STANLEY SENIOR FUNDING,INC., MUFG Bank, Ltd., PNC Bank, National Association, U.S. BANK NATIONAL ASSOCIATION, UniCredit Bank AG, New York Branch",1,0,1
57,What companies are the Swing Line Lender in the agreement?,"BANK OF AMERICA, N.A., Bank of America, Barclays Bank PLC, CITIBANK N.A., Citibank, N.A., Commerzbank AG, New York Branch, DEUTSCHE BANK AG NEW YORKBRANCH, Deutsche Bank AG New York Branch, HSBC Bank USA, National Association, JPMORGAN CHASE BANK N.A., JPMorgan Chase Bank, N.A., MORGAN STANLEY BANK, N.A., MORGAN STANLEY SENIOR FUNDING,INC., MUFG Bank, Ltd., PNC Bank, National Association, U.S. BANK NATIONAL ASSOCIATION, UniCredit Bank AG, New York Branch",1,0,1
57,What companies are the Swingline Lender in the agreement?,"BANK OF AMERICA, N.A., Bank of America, Barclays Bank PLC, CITIBANK N.A., Citibank, N.A., Commerzbank AG, New York Branch, DEUTSCHE BANK AG NEW YORKBRANCH, Deutsche Bank AG New York Branch, HSBC Bank USA, National Association, JPMORGAN CHASE BANK N.A., JPMorgan Chase Bank, N.A., MORGAN STANLEY BANK, N.A., MORGAN STANLEY SENIOR FUNDING,INC., MUFG Bank, Ltd., PNC Bank, National Association, U.S. BANK NATIONAL ASSOCIATION, UniCredit Bank AG, New York Branch",1,0,1
57,What company is the buyer in the agreement?,CE Receivables LLC,1,0,0
57,What company is the servicer in the agreement?,Celanese International Corporation,1,0,0
57,What companies are the lead arranger in the agreement?,"Citibank N.A., Deutsche Bank Securities Inc., JPMorgan Chase Bank, N.A, Merrill Lynch, Pierce, Fenner %26 Smith Incorporated",1,0,1
57,What companies are the joint bookrunner in the agreement?,"Citibank N.A., Deutsche Bank Securities Inc., JPMorgan Chase Bank, N.A, Merrill Lynch, Pierce, Fenner %26 Smith Incorporated",1,0,1
57,What companies are the C Issuer in the agreement?,"Deutsche Bank AG New York Branch, JPMorgan Chase Bank, N.A.",1,0,1
57,What companies are the Designated Borrower in the agreement?,"CELANESE EUROPE B.V., CELANESE US HOLDINGS LLC, Elwood C.V., Europe B.V.",1,0,1
57,What companies are the Dutch Borrower in the agreement?,"CELANESE EUROPE B.V., CELANESE US HOLDINGS LLC, Elwood C.V., Europe B.V.",1,0,1
57,What company is the Holdings in the agreement?,CELANESE CORPORATION,1,0,0
57,What company is the Company in the agreement?,CELANESE US HOLDINGS LLC,1,0,0
5,What is the position of Andrew W. Hussion?,Vice President,1,0,0
5,What is the position of Denise Smyth?,Senior Vice President,1,0,0
5,What is the position of Robert Masters?,Senior Vice President,1,0,0
5,What are the positions of Roy E. Alexander?,"Senior Vice President, Vice President",1,0,1
5,In what organization does Andrew W. Hussion work?,WELLS FARGO BANK,1,0,0
5,In what organization does Denise Smyth work?,PNC BANK,1,0,0
5,In what organization does Robert Masters work?,PNC BANK,1,0,0
5,In what organization does Roy E. Alexander work?,PNC BANK,1,0,0
5,Who is the representative of WELLS FARGO BANK?,Andrew W. Hussion,1,0,0
5,Who are the representatives of PNC BANK?,"Denise Smyth, Robert Masters, Roy E. Alexander",1,0,1
5,What is the role of ACADIA REALTY LIMITED PARTNERSHIP in the agreement?,SUBSIDIARIES Guarantors,1,0,0
5,"What is the role of BANK OF AMERICA, N.A. in the agreement?",Administrative Agent,1,0,0
5,"What are the roles of MERRILL LYNCH, PIERCE, FENNER %26 SMITH INCORPORATED in the agreement?","Joint Bookrunner, Joint Lead Arranger, Sole Bookrunner",1,0,1
5,What is the role of WELLS FARGO SECURITIES in the agreement?,Joint Lead Arrangers,1,0,0
5,What is the role of WELLS FARGO BANK in the agreement?,Documentation Agents,1,0,0
5,What are the roles of PNC BANK in the agreement?,"Documentation Agents, Joint Lead Arrangers",1,0,1
5,What company is the SUBSIDIARIES Guarantors in the agreement?,ACADIA REALTY LIMITED PARTNERSHIP,1,0,0
5,What company is the Administrative Agent in the agreement?,"BANK OF AMERICA, N.A.",1,0,0
5,What company is the C Issuer in the agreement?,"BANK OF AMERICA, N.A.",1,0,0
5,What company is the Lender in the agreement?,"BANK OF AMERICA, N.A.",1,0,0
5,What company is the Swing Line Lender in the agreement?,"BANK OF AMERICA, N.A.",1,0,0
5,What company is the Joint Bookrunner in the agreement?,"MERRILL LYNCH, PIERCE, FENNER %26 SMITH INCORPORATED",1,0,0
5,What company is the Sole Bookrunner in the agreement?,"MERRILL LYNCH, PIERCE, FENNER %26 SMITH INCORPORATED",1,0,0
5,What company is the Joint Lead Arranger in the agreement?,"MERRILL LYNCH, PIERCE, FENNER %26 SMITH INCORPORATED",1,0,0
5,What companies are the Joint Lead Arrangers in the agreement?,"PNC BANK, WELLS FARGO SECURITIES",1,0,1
5,What companies are the Documentation Agents in the agreement?,"PNC BANK, WELLS FARGO BANK",1,0,1
1,What is the position of Alexandra M. Knights?,Authorized Signatory,1,0,0
1,What are the positions of Mark Constant?,"Treasurer, Vice President",1,0,1
1,In what organization does Alexandra M. Knights work?,"BANK OF AMERICA, N.A.",1,0,0
1,In what organization does Mark Constant work?,"FRANKLIN RESOURCES, INC.",1,0,0
1,"Who is the representative of BANK OF AMERICA, N.A.?",Alexandra M. Knights,1,0,0
1,"Who is the representative of FRANKLIN RESOURCES, INC.?",Mark Constant,1,0,0
1,"What are the roles of Bank of America, N.A. in the agreement?","bookrunner, lead arranger",1,0,1
1,"What are the roles of BANK OF AMERICA, N.A. in the agreement?","Administrative Agent, Arranger, Bookrunner, Lenders",1,0,1
1,"What is the role of FRANKLIN RESOURCES, INC. in the agreement?",Borrower,1,0,0
1,What company is the lead arranger in the agreement?,"Bank of America, N.A.",1,0,0
1,What company is the bookrunner in the agreement?,"Bank of America, N.A.",1,0,0
1,What company is the Administrative Agent in the agreement?,"BANK OF AMERICA, N.A.",1,0,0
1,What company is the Arranger in the agreement?,"BANK OF AMERICA, N.A.",1,0,0
1,What company is the Bookrunner in the agreement?,"BANK OF AMERICA, N.A.",1,0,0
1,What company is the Lender in the agreement?,"BANK OF AMERICA, N.A.",1,0,0
1,What company is the Lenders in the agreement?,"BANK OF AMERICA, N.A.",1,0,0
1,What company is the Borrower in the agreement?,"FRANKLIN RESOURCES, INC.",1,0,0
53,What is the position of Charles M. Joye III?,Senior Vice President,1,0,0
53,What are the positions of Marie Perry?,"CAO, CFO, EVP, Secretary, Treasurer",1,0,1
53,In what organization does Charles M. Joye III work?,CADENCE BANK,1,0,0
53,In what organization does Marie Perry work?,JAMBA JUICE ADVERTISING FUND INC.,1,0,0
53,Who is the representative of CADENCE BANK?,Charles M. Joye III,1,0,0
53,Who is the representative of JAMBA JUICE ADVERTISING FUND INC.?,Marie Perry,1,0,0
53,"What is the role of JAMBA, INC. in the agreement?",HOLDINGS,1,0,0
53,What is the role of JAMBA JUICE COMPANY in the agreement?,BORROWER,1,0,0
53,What is the role of CADENCE BANK in the agreement?,ADMINISTRATIVE AGENT,1,0,0
53,What is the role of JAMBA JUICE ADVERTISING FUND INC. in the agreement?,GUARANTORS,1,0,0
53,What company is the HOLDINGS in the agreement?,"JAMBA, INC.",1,0,0
53,What company is the BORROWER in the agreement?,JAMBA JUICE COMPANY,1,0,0
53,What company is the ADMINISTRATIVE AGENT in the agreement?,CADENCE BANK,1,0,0
53,What company is the C Issuer in the agreement?,CADENCE BANK,1,0,0
53,What company is the Lender in the agreement?,CADENCE BANK,1,0,0
53,What company is the GUARANTORS in the agreement?,JAMBA JUICE ADVERTISING FUND INC.,1,0,0
47,What is the position of Anthony Galea?,Vice President,1,0,0
47,What is the position of Bremmer Kneib?,Vice President,1,0,0
47,What is the position of Brian McNany?,Director,1,0,0
47,What is the position of James Edgemond?,Chief Financial Officer and Treasurer,1,0,0
47,What is the position of John P. Treadwell Jr.?,Vice President,1,0,0
47,What is the position of Kirk Tesch?,Managing Director,1,0,0
47,What is the position of Kristie Li?,Senior Vice President,1,0,0
47,What is the position of Marni McManus?,Vice President,1,0,0
47,What is the position of Ming K. Chu?,Vice President,1,0,0
47,What is the position of Philip F. Kurpiewski?,Vice President,1,0,0
47,What is the position of Robert LaPorte?,Senior Vice President,1,0,0
47,What is the position of SAMUEL COWARD?,VICE PRESIDENT,1,0,0
47,What is the position of Virginia Cosenza?,Vice President,1,0,0
47,In what organization does Anthony Galea work?,DEUTSCHE BANK AG NEW YORK BRANCH,1,0,0
47,In what organization does Bremmer Kneib work?,"PNC BANK, NATIONAL ASSOCIATION",1,0,0
47,In what organization does Brian McNany work?,"THE BANK OF TOKYO-MITSUBISHI UFJ, LTD.",1,0,0
47,In what organization does James Edgemond work?,UNITED THERAPEUTICS CORPORATION,1,0,0
47,In what organization does John P. Treadwell Jr. work?,DEUTSCHE BANK AG NEW YORK BRANCH,1,0,0
47,In what organization does Kirk Tesch work?,"WELLS FARGO BANK, NATIONAL ASSOCIATION",1,0,0
47,In what organization does Kristie Li work?,"BANK OF AMERICA, N.A.",1,0,0
47,In what organization does Marni McManus work?,DEUTSCHE BANK AG NEW YORK BRANCH,1,0,0
47,In what organization does Ming K. Chu work?,DEUTSCHE BANK AG NEW YORK BRANCH,1,0,0
47,In what organization does Philip F. Kurpiewski work?,DEUTSCHE BANK AG NEW YORK BRANCH,1,0,0
47,In what organization does Robert LaPorte work?,"BANK OF AMERICA, N.A.",1,0,0
47,In what organization does SAMUEL COWARD work?,BARCLAYS BANK PLC,1,0,0
47,In what organization does Virginia Cosenza work?,DEUTSCHE BANK AG NEW YORK BRANCH,1,0,0
47,Who is the representative of BARCLAYS BANK PLC?,SAMUEL COWARD,1,0,0
47,"Who is the representative of PNC BANK, NATIONAL ASSOCIATION?",Bremmer Kneib,1,0,0
