document_number,question,answer,num_hops,num_set_operations,multiple_answers,llm_response
113,what are the roles in the agreement of the company where michael doar is employed,borrowers,2,0,1,"Michael Doar is the Chief Executive Officer of Hurco Companies, Inc."
113,what are the roles in the agreement of the company associated with hurco b.v.,borrowers,2,0,1,Hurco B.V. is represented by Sonja K. McClelland as Managing Director A and Authorized Representative.
113,"what are the roles in the agreement of the company associated with hurco companies, inc.",borrowers,2,0,1,"Hurco Companies, Inc. is represented by Michael Doar as Chief Executive Officer and also acts as Manager of Hurco Midwest, LLC."
112,what are the roles in the agreement of the company where robert c. megan is employed,"agent, lender",2,0,1,Lender and Syndication Agent
112,what are the roles in the agreement of the company where amy u. lessner is employed,"agent, lender, arrangers, bookrunners",2,0,1,"Administrative Agent, Lender, Lead Arranger, Bookrunner"
112,"what are the roles in the agreement of the company associated with jpmorgan chase bank, n.a.","agent, lender, arrangers, bookrunners",2,0,1,"Administrative Agent, Lender, Lead Arranger, Bookrunner"
106,which companies are both the parent guarantor and the guarantor in the agreement,dynegy inc.,1,1,1,Not found
106,which companies are both the parent borrower and the borrower in the agreement,dynegy inc.,1,1,1,Not found
106,"who are the directors of citibank, n.a.","lana gifas, marcus m. tarkington",2,0,1,Not found
106,who are the vice presidents of barclays bank plc,"michael getz, kirkwood roland, vanessa a. kurbatskiy",2,0,1,Vanessa A. Kurbatskiy
106,who are the authorized signatorys of royal bank of canada,"thomas casey, robert ehudin",2,0,1,Thomas Casey
106,what are the roles in the agreement of the company where michael getz is employed,"lender, arranger, bookrunner",2,0,1,Lender; Vice President
106,what are the roles in the agreement of the company where kirkwood roland is employed,"lender, arranger, bookrunner",2,0,1,Lender; Vice President
106,what are the roles in the agreement of the company where vanessa a. kurbatskiy is employed,"lender, arranger, bookrunner",2,0,1,Lender; Vice President
106,what are the roles in the agreement of the company where clint c. freeland is employed,holdings,2,0,1,Executive Vice President; Chief Financial Officer; Borrower signatory; Intermediate Holdings signatory
106,what are the roles in the agreement of the company where robert ehudin is employed,"agent, lender",2,0,1,Lender; Authorized Signatory
106,what are the roles in the agreement of the company where thomas casey is employed,"agent, lender",2,0,1,"Lender; Authorized Signatory; Administrative Agent (Manager, Agency)"
106,what are the roles in the agreement of the company where ann hurley is employed,"agent, lender",2,0,1,"Administrative Agent (Manager, Agency)"
106,what are the roles in the agreement of the company associated with sithe independence llc,"lenders, borrowers",2,0,1,Not found
106,what are the roles in the agreement of the company associated with barclays bank plc,"lender, arranger, bookrunner",2,0,1,Lender; Joint Bookrunner; Joint Lead Arranger; Vice President
106,"what are the roles in the agreement of the company associated with black mountain cogen, inc.","lenders, borrowers",2,0,1,Subsidiary Guarantor
106,what are the roles in the agreement of the company associated with blue ridge generation llc,"lenders, borrowers",2,0,1,Subsidiary Guarantor
106,"what are the roles in the agreement of the company associated with citigroup global markets, inc.","arranger, bookrunner",2,0,1,Lender; Joint Bookrunner; Joint Lead Arranger; Vice President
106,what are the roles in the agreement of the company associated with deutsche bank securities inc.,"arranger, bookrunner",2,0,1,Lender; Joint Bookrunner; Joint Lead Arranger; Vice President
106,"what are the roles in the agreement of the company associated with dynegy equipment, llc","lenders, borrowers",2,0,1,Subsidiary Guarantor
106,"what are the roles in the agreement of the company associated with dynegy marketing and trade, llc","lenders, borrowers",2,0,1,Subsidiary Guarantor
106,"what are the roles in the agreement of the company associated with dynegy power, llc","lenders, borrowers",2,0,1,Borrower
106,what are the roles in the agreement of the company associated with dynegy power generation inc.,"lenders, borrowers",2,0,1,Subsidiary Guarantor
106,"what are the roles in the agreement of the company associated with dynegy south bay, llc","lenders, borrowers",2,0,1,Subsidiary Guarantor
106,what are the roles in the agreement of the company associated with goldman sachs bank usa,"lender, arranger, bookrunner",2,0,1,Lender; Joint Bookrunner; Joint Lead Arranger; Authorized Signatory
106,what are the roles in the agreement of the company associated with rbc capital markets,"arranger, bookrunner",2,0,1,Not found
106,what are the roles in the agreement of the company associated with royal bank of canada,"agent, trustee",2,0,1,"Administrative Agent (Manager, Agency); Lender"
106,"what are the roles in the agreement of the company associated with sithe independence power partners, l.p.","lenders, borrowers",2,0,1,Subsidiary Guarantor
106,"what are the roles in the agreement of the company associated with sithe energies, inc.","lenders, borrowers",2,0,1,Subsidiary Guarantor
106,what are the roles in the agreement of the company associated with ubs securities llc,"arrangers, bookrunners",2,0,1,Lender; Joint Bookrunner; Joint Lead Arranger; Director; Associate Director
106,"what are the roles in the agreement of the company associated with ubs securities llc,","arranger, bookrunner",2,0,1,Joint Bookrunner and Joint Lead Arranger
106,"what are the roles in the agreement of the company associated with casco bay energy company, llc","lenders, borrowers",2,0,1,Subsidiary Guarantor (owner of a Mortgaged Property)
106,"what are the roles in the agreement of the company associated with dynegy gas investments holdings, llc",holdings,2,0,1,Intermediate Holdings; Borrower
106,"what are the roles in the agreement of the company associated with dynegy kendall energy, llc","lenders, borrowers",2,0,1,Subsidiary Guarantor (owner of a Mortgaged Property)
106,"what are the roles in the agreement of the company associated with dynegy morro bay, llc","lenders, borrowers",2,0,1,Subsidiary Guarantor (owner of a Mortgaged Property)
106,"what are the roles in the agreement of the company associated with dynegy moss landing, llc","lenders, borrowers",2,0,1,Subsidiary Guarantor (owner of a Mortgaged Property)
106,"what are the roles in the agreement of the company associated with dynegy oakland, llc","lenders, borrowers",2,0,1,Subsidiary Guarantor (owner of a Mortgaged Property)
106,"what are the roles in the agreement of the company associated with ontelaunee power operating company, llc","lenders, borrowers",2,0,1,Subsidiary Guarantor (owner of a Mortgaged Property)
106,what are the roles in the agreement of the company associated with royal bank of canada,"agent, lender",2,0,1,Administrative Agent and Lender
13,what are the roles in the agreement of the company associated with jefferies finance llc,"lender, collateral agent, administrative agent",2,0,1,"Jefferies Finance LLC serves as the Administrative Agent, the Collateral Agent, and the Lead Arranger (sole lead arranger) under the Credit Agreement."
60,"what roles do both bank of america, n.a. and bank of montreal have in the agreement",documentation agent,1,1,1,LLM parse error
60,"what roles do both bank of america, n.a. and fifth third bank, national association have in the agreement",documentation agent,1,1,1,LLM parse error
60,"what roles do both bank of america, n.a. and goldman sachs bank usa have in the agreement",documentation agent,1,1,1,LLM parse error
60,"what roles do both bank of america, n.a. and pnc bank, national association have in the agreement",documentation agent,1,1,1,LLM parse error
60,"what roles do both bank of america, n.a. and td bank, n.a. have in the agreement",documentation agent,1,1,1,LLM parse error
60,"what roles do both bank of america, n.a. and u.s. bank national association have in the agreement",documentation agent,1,1,1,LLM parse error
60,"what roles do both bank of america, n.a. and wells fargo bank, national association have in the agreement",documentation agent,1,1,1,LLM parse error
60,"what roles do both bank of america, n.a. and jpmorgan chase bank, n.a have in the agreement",documentation agent,1,1,1,LLM parse error
60,"what roles do both bank of america, n.a. and regions bank have in the agreement",documentation agent,1,1,1,LLM parse error
60,"what roles do both bank of america, n.a. and mizuho bank, ltd. have in the agreement",documentation agent,1,1,1,LLM parse error
60,"what roles do both bank of america, n.a. and the bank of nova scotia have in the agreement",documentation agent,1,1,1,LLM parse error
60,"what roles do both bank of america, n.a. and capital one, national association have in the agreement",documentation agent,1,1,1,LLM parse error
60,"what roles do both bank of montreal and bofa securities, inc. have in the agreement","bookrunner, book manager, lead arranger",1,1,1,LLM parse error
60,"what roles do both bank of montreal and citibank, n.a. have in the agreement","bookrunner, book manager, lead arranger",1,1,1,LLM parse error
60,"what roles do both bank of montreal and fifth third bank, national association have in the agreement",documentation agent,1,1,1,LLM parse error
60,what roles do both bank of montreal and goldman sachs bank usa have in the agreement,documentation agent,1,1,1,LLM parse error
60,"what roles do both bank of montreal and jpmorgan chase bank, n.a. have in the agreement","bookrunner, book manager, lead arranger",1,1,1,LLM parse error
60,"what roles do both bank of montreal and mufg bank, ltd. have in the agreement","bookrunner, book manager, lead arranger",1,1,1,LLM parse error
60,"what roles do both bank of montreal and pnc bank, national association have in the agreement",documentation agent,1,1,1,LLM parse error
60,what roles do both bank of montreal and pnc capital markets llc have in the agreement,"bookrunner, book manager, lead arranger",1,1,1,LLM parse error
60,"what roles do both bank of montreal and td bank, n.a. have in the agreement",documentation agent,1,1,1,LLM parse error
60,what roles do both bank of montreal and u.s. bank national association have in the agreement,"bookrunner, book manager, lead arranger, documentation agent",1,1,1,LLM parse error
60,"what roles do both bank of montreal and wells fargo bank, national association have in the agreement",documentation agent,1,1,1,LLM parse error
60,what roles do both bank of montreal and wells fargo securities llc have in the agreement,"bookrunner, book manager, lead arranger",1,1,1,LLM parse error
60,"what roles do both bank of montreal and jpmorgan chase bank, n.a have in the agreement",documentation agent,1,1,1,LLM parse error
60,what roles do both bank of montreal and regions bank have in the agreement,documentation agent,1,1,1,LLM parse error
60,"what roles do both bank of montreal and mizuho bank, ltd. have in the agreement","lead arranger, lead bookrunner, documentation agent",1,1,1,LLM parse error
60,what roles do both bank of montreal and the bank of nova scotia have in the agreement,"bookrunner, book manager, lead arranger, documentation agent",1,1,1,LLM parse error
60,"what roles do both bank of montreal and capital one, national association have in the agreement","bookrunner, book manager, lead arranger, documentation agent",1,1,1,LLM parse error
60,"what roles do both bofa securities, inc. and citibank, n.a. have in the agreement","bookrunner, book manager, lead arranger",1,1,1,LLM parse error
60,"what roles do both bofa securities, inc. and mufg bank, ltd. have in the agreement","bookrunner, book manager, lead arranger",1,1,1,LLM parse error
60,"what roles do both bofa securities, inc. and pnc capital markets llc have in the agreement","bookrunner, book manager, lead arranger",1,1,1,LLM parse error
60,"what roles do both bofa securities, inc. and u.s. bank national association have in the agreement","bookrunner, book manager, lead arranger",1,1,1,"BOFA Securities, Inc. is a Joint Lead Arranger and Joint Bookrunner. U.S. Bank National Association is a Joint Lead Arranger and Joint Bookrunner and also a Documentation Agent."
60,"what roles do both bofa securities, inc. and wells fargo securities llc have in the agreement","bookrunner, book manager, lead arranger",1,1,1,"BOFA Securities, Inc. is a Joint Lead Arranger and Joint Bookrunner. Wells Fargo Securities, LLC is a Joint Lead Arranger and Joint Bookrunner."
60,"what roles do both bofa securities, inc. and mizuho bank, ltd. have in the agreement","lead arranger, lead bookrunner",1,1,1,"BOFA Securities, Inc. is a Joint Lead Arranger and Joint Bookrunner. Mizuho Bank, Ltd. is a Joint Lead Arranger and Joint Bookrunner and also a Documentation Agent."
60,"what roles do both bofa securities, inc. and the bank of nova scotia have in the agreement","bookrunner, book manager, lead arranger",1,1,1,"BOFA Securities, Inc. is a Joint Lead Arranger and Joint Bookrunner. The Bank of Nova Scotia is a Joint Lead Arranger and Joint Bookrunner and also a Documentation Agent."
60,"what roles do both bofa securities, inc. and capital one, national association have in the agreement","bookrunner, book manager, lead arranger",1,1,1,"BOFA Securities, Inc. is a Joint Lead Arranger and Joint Bookrunner. Capital One, National Association is a Joint Lead Arranger and Joint Bookrunner and also a Documentation Agent."
60,"what roles do both citibank, n.a. and jpmorgan chase bank, n.a. have in the agreement","bookrunner, book manager, lead arranger",1,1,1,"Citibank, N.A. is the Administrative Agent. JPMorgan Chase Bank, N.A. is a Joint Lead Arranger and Joint Bookrunner and also a Documentation Agent."
60,"what roles do both citibank, n.a. and mufg bank, ltd. have in the agreement","bookrunner, book manager, lead arranger",1,1,1,"Citibank, N.A. is the Administrative Agent. MUFG Bank, Ltd. is the Syndication Agent and also a Joint Lead Arranger and Joint Bookrunner."
60,"what roles do both citibank, n.a. and pnc capital markets llc have in the agreement","bookrunner, book manager, lead arranger",1,1,1,"Citibank, N.A. is the Administrative Agent. PNC Capital Markets LLC is a Joint Lead Arranger and Joint Bookrunner."
60,"what roles do both citibank, n.a. and u.s. bank national association have in the agreement","bookrunner, book manager, lead arranger",1,1,1,"Citibank, N.A. is the Administrative Agent. U.S. Bank National Association is a Joint Lead Arranger and Joint Bookrunner and also a Documentation Agent."
60,"what roles do both citibank, n.a. and wells fargo securities llc have in the agreement","bookrunner, book manager, lead arranger",1,1,1,"Citibank, N.A. is the Administrative Agent. Wells Fargo Securities, LLC is a Joint Lead Arranger and Joint Bookrunner."
60,"what roles do both citibank, n.a. and mizuho bank, ltd. have in the agreement","lead arranger, lead bookrunner",1,1,1,"Citibank, N.A. is the Administrative Agent. Mizuho Bank, Ltd. is a Joint Lead Arranger and Joint Bookrunner and also a Documentation Agent."
60,"what roles do both citibank, n.a. and the bank of nova scotia have in the agreement","bookrunner, book manager, lead arranger",1,1,1,"Citibank, N.A. is the Administrative Agent. The Bank of Nova Scotia is a Joint Lead Arranger and Joint Bookrunner and also a Documentation Agent."
60,"what roles do both citibank, n.a. and capital one, national association have in the agreement","bookrunner, book manager, lead arranger",1,1,1,"Citibank, N.A. is the Administrative Agent. Capital One, National Association is a Joint Lead Arranger and Joint Bookrunner and also a Documentation Agent."
60,"what roles do both fifth third bank, national association and goldman sachs bank usa have in the agreement",documentation agent,1,1,1,"Fifth Third Bank, National Association is a Senior Managing Agent. Goldman Sachs Bank USA is a Senior Managing Agent."
60,"what roles do both fifth third bank, national association and pnc bank, national association have in the agreement",documentation agent,1,1,1,"Fifth Third Bank, National Association is a Senior Managing Agent. PNC Bank, National Association is a Documentation Agent."
60,"what roles do both fifth third bank, national association and td bank, n.a. have in the agreement",documentation agent,1,1,1,"Fifth Third Bank, National Association is a Senior Managing Agent. TD Bank, N.A. is a Senior Managing Agent."
60,"what roles do both fifth third bank, national association and u.s. bank national association have in the agreement",documentation agent,1,1,1,"Fifth Third Bank, National Association is a Senior Managing Agent. U.S. Bank National Association is a Joint Lead Arranger and Joint Bookrunner and also a Documentation Agent."
60,"what roles do both fifth third bank, national association and wells fargo bank, national association have in the agreement",documentation agent,1,1,1,"Fifth Third Bank, National Association is a Senior Managing Agent. Wells Fargo Bank, National Association is a Documentation Agent."
60,"what roles do both fifth third bank, national association and jpmorgan chase bank, n.a have in the agreement",documentation agent,1,1,1,"Fifth Third Bank, National Association is a Senior Managing Agent. JPMorgan Chase Bank, N.A. is a Joint Lead Arranger and Joint Bookrunner and also a Documentation Agent."
60,"what roles do both fifth third bank, national association and regions bank have in the agreement",documentation agent,1,1,1,"Fifth Third Bank, National Association is a Senior Managing Agent. Regions Bank is a Senior Managing Agent."
60,"what roles do both fifth third bank, national association and mizuho bank, ltd. have in the agreement",documentation agent,1,1,1,"Fifth Third Bank, National Association is a Senior Managing Agent. Mizuho Bank, Ltd. is a Joint Lead Arranger and Joint Bookrunner and also a Documentation Agent."
60,"what roles do both fifth third bank, national association and the bank of nova scotia have in the agreement",documentation agent,1,1,1,"Fifth Third Bank, National Association is a Senior Managing Agent. The Bank of Nova Scotia is a Joint Lead Arranger and Joint Bookrunner and also a Documentation Agent."
60,"what roles do both fifth third bank, national association and capital one, national association have in the agreement",documentation agent,1,1,1,"Fifth Third Bank, National Association is a Senior Managing Agent. Capital One, National Association is a Joint Lead Arranger and Joint Bookrunner and also a Documentation Agent."
60,"what roles do both goldman sachs bank usa and pnc bank, national association have in the agreement",documentation agent,1,1,1,"Goldman Sachs Bank USA is a Senior Managing Agent. PNC Bank, National Association is a Documentation Agent."
60,"what roles do both goldman sachs bank usa and td bank, n.a. have in the agreement",documentation agent,1,1,1,"Goldman Sachs Bank USA is a Senior Managing Agent. TD Bank, N.A. is a Senior Managing Agent."
60,what roles do both goldman sachs bank usa and u.s. bank national association have in the agreement,documentation agent,1,1,1,Goldman Sachs Bank USA is a Senior Managing Agent. U.S. Bank National Association is a Joint Lead Arranger and Joint Bookrunner and also a Documentation Agent.
60,"what roles do both goldman sachs bank usa and wells fargo bank, national association have in the agreement",documentation agent,1,1,1,"Goldman Sachs Bank USA is a Senior Managing Agent. Wells Fargo Bank, National Association is a Documentation Agent."
60,"what roles do both goldman sachs bank usa and jpmorgan chase bank, n.a have in the agreement",documentation agent,1,1,1,"Goldman Sachs Bank USA is a Senior Managing Agent. JPMorgan Chase Bank, N.A. is a Joint Lead Arranger and Joint Bookrunner and also a Documentation Agent."
60,what roles do both goldman sachs bank usa and regions bank have in the agreement,documentation agent,1,1,1,Goldman Sachs Bank USA is a Senior Managing Agent. Regions Bank is a Senior Managing Agent.
60,"what roles do both goldman sachs bank usa and mizuho bank, ltd. have in the agreement",documentation agent,1,1,1,"Goldman Sachs Bank USA is a Senior Managing Agent. Mizuho Bank, Ltd. is a Joint Lead Arranger and Joint Bookrunner and also a Documentation Agent."
60,what roles do both goldman sachs bank usa and the bank of nova scotia have in the agreement,documentation agent,1,1,1,Goldman Sachs Bank USA is a Senior Managing Agent. The Bank of Nova Scotia is a Joint Lead Arranger and Joint Bookrunner and also a Documentation Agent.
60,"what roles do both goldman sachs bank usa and capital one, national association have in the agreement",documentation agent,1,1,1,"Goldman Sachs Bank USA is a Senior Managing Agent. Capital One, National Association is a Joint Lead Arranger and Joint Bookrunner and also a Documentation Agent."
60,"what roles do both jpmorgan chase bank, n.a. and mufg bank, ltd. have in the agreement","bookrunner, book manager, lead arranger",1,1,1,"JPMorgan Chase Bank, N.A. is a Joint Lead Arranger and Joint Bookrunner and also a Documentation Agent. MUFG Bank, Ltd. is the Syndication Agent and also a Joint Lead Arranger and Joint Bookrunner."
60,"what roles do both jpmorgan chase bank, n.a. and pnc capital markets llc have in the agreement","bookrunner, book manager, lead arranger",1,1,1,"JPMorgan Chase Bank, N.A. is a Joint Lead Arranger and Joint Bookrunner and also a Documentation Agent. PNC Capital Markets LLC is a Joint Lead Arranger and Joint Bookrunner."
60,"what roles do both jpmorgan chase bank, n.a. and u.s. bank national association have in the agreement","bookrunner, book manager, lead arranger",1,1,1,"JPMorgan Chase Bank, N.A. is a Joint Lead Arranger and Joint Bookrunner and also a Documentation Agent. U.S. Bank National Association is a Joint Lead Arranger and Joint Bookrunner and also a Documentation Agent."
60,"what roles do both jpmorgan chase bank, n.a. and wells fargo securities llc have in the agreement","bookrunner, book manager, lead arranger",1,1,1,"JPMorgan Chase Bank, N.A. is a Joint Lead Arranger and Joint Bookrunner and also a Documentation Agent. Wells Fargo Securities, LLC is a Joint Lead Arranger and Joint Bookrunner."
60,"what roles do both jpmorgan chase bank, n.a. and mizuho bank, ltd. have in the agreement","lead arranger, lead bookrunner",1,1,1,"JPMorgan Chase Bank, N.A. is a Joint Lead Arranger and Joint Bookrunner and also a Documentation Agent. Mizuho Bank, Ltd. is a Joint Lead Arranger and Joint Bookrunner and also a Documentation Agent."
60,"what roles do both jpmorgan chase bank, n.a. and the bank of nova scotia have in the agreement","bookrunner, book manager, lead arranger",1,1,1,"JPMorgan Chase Bank, N.A. is a Joint Lead Arranger and Joint Bookrunner and also a Documentation Agent. The Bank of Nova Scotia is a Joint Lead Arranger and Joint Bookrunner and also a Documentation Agent."
60,"what roles do both jpmorgan chase bank, n.a. and capital one, national association have in the agreement","bookrunner, book manager, lead arranger",1,1,1,"JPMorgan Chase Bank, N.A. is a Joint Lead Arranger and Joint Bookrunner and also a Documentation Agent. Capital One, National Association is a Joint Lead Arranger and Joint Bookrunner and also a Documentation Agent."
60,"what roles do both mufg bank, ltd. and pnc capital markets llc have in the agreement","bookrunner, book manager, lead arranger",1,1,1,"MUFG Bank, Ltd. is the Syndication Agent and also a Joint Lead Arranger and Joint Bookrunner. PNC Capital Markets LLC is a Joint Lead Arranger and Joint Bookrunner."
60,"what roles do both mufg bank, ltd. and u.s. bank national association have in the agreement","bookrunner, book manager, lead arranger",1,1,1,"MUFG Bank, Ltd. is the Syndication Agent and also a Joint Lead Arranger and Joint Bookrunner. U.S. Bank National Association is a Joint Lead Arranger and Joint Bookrunner and also a Documentation Agent."
60,"what roles do both mufg bank, ltd. and wells fargo securities llc have in the agreement","bookrunner, book manager, lead arranger",1,1,1,"MUFG Bank, Ltd. is the Syndication Agent and also a Joint Lead Arranger and Joint Bookrunner. Wells Fargo Securities, LLC is a Joint Lead Arranger and Joint Bookrunner."
60,"what roles do both mufg bank, ltd. and mizuho bank, ltd. have in the agreement","lead arranger, lead bookrunner",1,1,1,"MUFG Bank, Ltd. is the Syndication Agent and also a Joint Lead Arranger and Joint Bookrunner. Mizuho Bank, Ltd. is a Joint Lead Arranger and Joint Bookrunner and also a Documentation Agent."
60,"what roles do both mufg bank, ltd. and the bank of nova scotia have in the agreement","bookrunner, book manager, lead arranger",1,1,1,"MUFG Bank, Ltd. is the Syndication Agent and also a Joint Lead Arranger and Joint Bookrunner. The Bank of Nova Scotia is a Joint Lead Arranger and Joint Bookrunner and also a Documentation Agent."
60,"what roles do both mufg bank, ltd. and capital one, national association have in the agreement","bookrunner, book manager, lead arranger",1,1,1,"MUFG Bank, Ltd. is the Syndication Agent and also a Joint Lead Arranger and Joint Bookrunner. Capital One, National Association is a Joint Lead Arranger and Joint Bookrunner and also a Documentation Agent."
60,"what roles do both pnc bank, national association and td bank, n.a. have in the agreement",documentation agent,1,1,1,"PNC Bank, National Association is a Documentation Agent. TD Bank, N.A. is a Senior Managing Agent."
60,"what roles do both pnc bank, national association and u.s. bank national association have in the agreement",documentation agent,1,1,1,"PNC Bank, National Association is a Documentation Agent. U.S. Bank National Association is a Joint Lead Arranger and Joint Bookrunner and also a Documentation Agent."
60,"what roles do both pnc bank, national association and wells fargo bank, national association have in the agreement",documentation agent,1,1,1,"PNC Bank, National Association is a Documentation Agent. Wells Fargo Bank, National Association is a Documentation Agent."
60,"what roles do both pnc bank, national association and jpmorgan chase bank, n.a have in the agreement",documentation agent,1,1,1,"PNC Bank, National Association is a Documentation Agent. JPMorgan Chase Bank, N.A. is a Joint Lead Arranger and Joint Bookrunner and also a Documentation Agent."
60,"what roles do both pnc bank, national association and regions bank have in the agreement",documentation agent,1,1,1,"PNC Bank, National Association is a Documentation Agent. Regions Bank is a Senior Managing Agent."
60,"what roles do both pnc bank, national association and mizuho bank, ltd. have in the agreement",documentation agent,1,1,1,LLM parse error
60,"what roles do both pnc bank, national association and the bank of nova scotia have in the agreement",documentation agent,1,1,1,LLM parse error
60,"what roles do both pnc bank, national association and capital one, national association have in the agreement",documentation agent,1,1,1,LLM parse error
60,what roles do both pnc capital markets llc and u.s. bank national association have in the agreement,"bookrunner, book manager, lead arranger",1,1,1,LLM parse error
60,what roles do both pnc capital markets llc and wells fargo securities llc have in the agreement,"bookrunner, book manager, lead arranger",1,1,1,LLM parse error
60,what roles do both pnc capital markets llc and the bank of nova scotia have in the agreement,"bookrunner, book manager, lead arranger",1,1,1,LLM parse error
60,"what roles do both pnc capital markets llc and capital one, national association have in the agreement","bookrunner, book manager, lead arranger",1,1,1,LLM parse error
60,"what roles do both td bank, n.a. and u.s. bank national association have in the agreement",documentation agent,1,1,1,LLM parse error
60,"what roles do both td bank, n.a. and wells fargo bank, national association have in the agreement",documentation agent,1,1,1,LLM parse error
60,"what roles do both td bank, n.a. and jpmorgan chase bank, n.a have in the agreement",documentation agent,1,1,1,LLM parse error
60,"what roles do both td bank, n.a. and regions bank have in the agreement",documentation agent,1,1,1,LLM parse error
60,"what roles do both td bank, n.a. and mizuho bank, ltd. have in the agreement",documentation agent,1,1,1,LLM parse error
60,"what roles do both td bank, n.a. and the bank of nova scotia have in the agreement",documentation agent,1,1,1,LLM parse error
60,"what roles do both td bank, n.a. and capital one, national association have in the agreement",documentation agent,1,1,1,LLM parse error
60,"what roles do both u.s. bank national association and wells fargo bank, national association have in the agreement",documentation agent,1,1,1,LLM parse error
60,what roles do both u.s. bank national association and wells fargo securities llc have in the agreement,"bookrunner, book manager, lead arranger",1,1,1,LLM parse error
60,"what roles do both u.s. bank national association and jpmorgan chase bank, n.a have in the agreement",documentation agent,1,1,1,LLM parse error
60,what roles do both u.s. bank national association and regions bank have in the agreement,documentation agent,1,1,1,LLM parse error
60,"what roles do both u.s. bank national association and mizuho bank, ltd. have in the agreement","lead arranger, lead bookrunner, documentation agent",1,1,1,LLM parse error
60,what roles do both u.s. bank national association and the bank of nova scotia have in the agreement,"bookrunner, book manager, lead arranger, documentation agent",1,1,1,LLM parse error
60,"what roles do both u.s. bank national association and capital one, national association have in the agreement","bookrunner, book manager, lead arranger, documentation agent",1,1,1,LLM parse error
60,"what roles do both wells fargo bank, national association and jpmorgan chase bank, n.a have in the agreement",documentation agent,1,1,1,LLM parse error
60,"what roles do both wells fargo bank, national association and regions bank have in the agreement",documentation agent,1,1,1,LLM parse error
60,"what roles do both wells fargo bank, national association and mizuho bank, ltd. have in the agreement",documentation agent,1,1,1,LLM parse error
60,"what roles do both wells fargo bank, national association and the bank of nova scotia have in the agreement",documentation agent,1,1,1,LLM parse error
60,"what roles do both wells fargo bank, national association and capital one, national association have in the agreement",documentation agent,1,1,1,LLM parse error
60,"what roles do both wells fargo securities llc and mizuho bank, ltd. have in the agreement","lead arranger, lead bookrunner",1,1,1,LLM parse error
60,what roles do both wells fargo securities llc and the bank of nova scotia have in the agreement,"bookrunner, book manager, lead arranger",1,1,1,LLM parse error
60,"what roles do both wells fargo securities llc and capital one, national association have in the agreement","bookrunner, book manager, lead arranger",1,1,1,LLM parse error
60,"what roles do both jpmorgan chase bank, n.a and regions bank have in the agreement",documentation agent,1,1,1,LLM parse error
60,"what roles do both jpmorgan chase bank, n.a and mizuho bank, ltd. have in the agreement",documentation agent,1,1,1,LLM parse error
60,"what roles do both jpmorgan chase bank, n.a and the bank of nova scotia have in the agreement",documentation agent,1,1,1,LLM parse error
60,"what roles do both jpmorgan chase bank, n.a and capital one, national association have in the agreement",documentation agent,1,1,1,LLM parse error
60,"what roles do both regions bank and mizuho bank, ltd. have in the agreement",documentation agent,1,1,1,LLM parse error
60,what roles do both regions bank and the bank of nova scotia have in the agreement,documentation agent,1,1,1,LLM parse error
60,"what roles do both regions bank and capital one, national association have in the agreement",documentation agent,1,1,1,LLM parse error
60,"what roles do both mizuho bank, ltd. and the bank of nova scotia have in the agreement","lead arranger, lead bookrunner, documentation agent",1,1,1,LLM parse error
60,"what roles do both mizuho bank, ltd. and capital one, national association have in the agreement","lead arranger, lead bookrunner, documentation agent",1,1,1,LLM parse error
60,"what roles do both the bank of nova scotia and capital one, national association have in the agreement","bookrunner, book manager, lead arranger, documentation agent",1,1,1,LLM parse error
60,which companies are both the documentation agent and the agent in the agreement,"n.a, ltd., td bank, pnc bank, capital one, mizuho bank, regions bank, bank of america, bank of montreal, fifth third bank, wells fargo bank, jpmorgan chase bank, national association, goldman sachs bank usa, the bank of nova scotia",1,1,1,LLM parse error
60,which companies are both the bookrunner and the bookrunner in the agreement,"ltd., inc., n.a., citibank, mufg bank, capital one, bofa securities, bank of montreal, jpmorgan chase bank, national association, pnc capital markets llc, the bank of nova scotia, wells fargo securities llc",1,1,1,LLM parse error
60,which companies are both the lead bookrunner and the bookrunner in the agreement,"ltd., inc., n.a., citibank, mufg bank, capital one, mizuho bank, bofa securities, bank of montreal, jpmorgan chase bank, national association, the bank of nova scotia, wells fargo securities llc",1,1,1,LLM parse error
60,which companies are both the lead arranger and the arranger in the agreement,"ltd., inc., n.a., citibank, mufg bank, capital one, mizuho bank, bofa securities, bank of montreal, jpmorgan chase bank, national association, the bank of nova scotia, wells fargo securities llc",1,1,1,LLM parse error
60,which companies are both the bookrunners and the bookrunners in the agreement,"ltd., inc., n.a., citibank, mufg bank, capital one, bofa securities, bank of montreal, jpmorgan chase bank, national association, pnc capital markets llc, the bank of nova scotia, wells fargo securities llc",1,1,1,LLM parse error
60,which companies are both the lead arranger and the lead arranger in the agreement,"ltd., inc., n.a., citibank, mufg bank, capital one, bofa securities, bank of montreal, jpmorgan chase bank, national association, pnc capital markets llc, the bank of nova scotia, wells fargo securities llc",1,1,1,LLM parse error
60,which companies are both the book runner and the book runner in the agreement,"ltd., inc., n.a., citibank, mufg bank, capital one, bofa securities, bank of montreal, jpmorgan chase bank, national association, pnc capital markets llc, the bank of nova scotia, wells fargo securities llc",1,1,1,LLM parse error
