document_number,question,answer,num_hops,num_set_operations,multiple_answer_dimension,llm_response
2,what position does alysa trakas hold,director,1,0,,Director
2,what position does anthony hoye hold,director,1,0,,Director
2,what position does carl hinrichs hold,director,1,0,,Director
2,"what position does carl s. tabacjar, jr hold",senior vice president,1,0,,Senior Vice President
2,what position does jaime mariano hold,senior vice president,1,0,,Senior Vice President #21440
2,what position does mary f. molnar hold,senior vice president,1,0,,Senior Vice President
2,what position does mary ramsey hold,"svp, managing director",1,0,,"Managing Director, SVP"
2,what position does michael borowiecki hold,authorized signatory,1,0,,Authorized Signatory
2,what position does paul isaac hold,duly authorized signatory,1,0,,Duly Authorized Signatory
2,what position does phil andresen hold,vice president,1,0,,Vice President
2,"who is the duly authorized signatory of capital one, n.a.",paul isaac,2,0,0.0,Paul Isaac
2,"who is the chief financial officer of dick s sporting goods, inc.",navdeep gupta,2,0,0.0,Navdeep Gupta
2,"who is the executive vice president of dick s sporting goods, inc.",navdeep gupta,2,0,0.0,Navdeep Gupta
2,"who is the managing director, svp of fifth third bank, national association",mary ramsey,2,0,0.0,Mary Ramsey
2,who is the authorized signatory of the toronto dominion bank,michael borowiecki,2,0,0.0,Michael Borowiecki
2,what is the role in the agreement of the company where paul isaac is employed,lender,2,0,0.0,Lender
2,what is the role in the agreement of the company where navdeep gupta is employed,borrower,2,0,0.0,Borrower
2,what is the role in the agreement of the company where mary ramsey is employed,lender,2,0,0.0,Lender
2,what is the role in the agreement of the company where adam j. kultgen is employed,lender,2,0,0.0,Lender
2,what is the role in the agreement of the company where phil andresen is employed,lender,2,0,0.0,Lender
2,what is the role in the agreement of the company where michael borowiecki is employed,lender,2,0,0.0,Lender
2,what is the role in the agreement of the company where alysa trakas is employed,lender,2,0,0.0,Lender
2,what is the role in the agreement of the company where carl hinrichs is employed,lender,2,0,0.0,"Administrative Agent, Issuing Lender and Lender"
2,what is the role in the agreement of the company where anthony hoye is employed,lender,2,0,0.0,Issuing Lender and Lender
2,"what is the role in the agreement of the company where carl s. tabacjar, jr is employed",lender,2,0,0.0,Lender
2,what is the role in the agreement of the company where mary f. molnar is employed,lender,2,0,0.0,Lender
2,what is the role in the agreement of the company where jaime mariano is employed,lender,2,0,0.0,Lender
2,what is the role in the agreement of the company associated with national association,co documentation agent,2,0,0.0,Co-Documentation Agent
2,what is the role in the agreement of the company associated with td securities usa llc,co documentation agent,2,0,0.0,Not found
2,what is the role in the agreement of the company associated with u.s. bank national association,co documentation agent,2,0,0.0,Co-Documentation Agent
2,what is the role in the agreement of the company associated with u. s. bank national association,lender,2,0,0.0,Co-Documentation Agent
2,"what is the role in the agreement of the company associated with dick s sporting goods, inc.",borrower,2,0,0.0,Borrower
2,"what is the role in the agreement of the company associated with fifth third bank, national association",lender,2,0,0.0,Lender
2,what is the role in the agreement of the company associated with the toronto dominion bank,lender,2,0,0.0,Lender
2,"what is the role in the agreement of the company associated with hsbc bank usa, n.a.",lender,2,0,0.0,Lender
145,what position does lana guardino hold,executive assistant,1,0,,Executive Assistant
145,what position does emily ergang pappas hold,associate counsel,1,0,,Associate Counsel
145,what position does guy major hold,director,1,0,,Director
145,what position does tammy jennissen hold,director,1,0,,Director
145,who is the vice president of athora lux invest s.c.sp,joseph d. glatt,2,0,0.0,Joseph D. Glatt
145,who is the associate counsel of cortland capital market services llc,emily ergang pappas,2,0,0.0,Emily Ergang Pappas
145,who is the authorized signatory of nfe bahamas holdings ltd.,christopher stephen guinta,2,0,0.0,Christopher Stephen Guinta
145,who is the chief financial officer of nfe bahamas holdings ltd.,christopher stephen guinta,2,0,0.0,Not found
145,who is the chief financial officer of nfe sub llc,christopher stephen guinta,2,0,0.0,Christopher Stephen Guinta
145,who is the director of nfe sub llc,christopher stephen guinta,2,0,0.0,Not found
145,who is the legal representative of nfe sub llc,christopher stephen guinta,2,0,0.0,Not found
145,who is the manager of nfe sub llc,christopher stephen guinta,2,0,0.0,Not found
145,who is the executive assistant of nfe shannon holdings limited,lana guardino,2,0,0.0,Lana Guardino
145,who is the vice president of path ltd,joseph d. glatt,2,0,0.0,Not found
145,what is the role in the agreement of the company associated with american energy logistics solutions llc,guarantor,2,0,0.0,Guarantor
145,what is the role in the agreement of the company associated with american lng marketing llc,guarantor,2,0,0.0,Guarantor
145,what is the role in the agreement of the company associated with american natural gas holdings llc,guarantor,2,0,0.0,Guarantor
145,what is the role in the agreement of the company associated with atlantic energy holdings llc,guarantor,2,0,0.0,Guarantor
145,what is the role in the agreement of the company associated with apollo lincoln fixed income advisors apo dc,general partner,2,0,0.0,Not found
145,what is the role in the agreement of the company associated with apollo management international llp,portfolio manager,2,0,0.0,Portfolio manager
145,what is the role in the agreement of the company associated with bradford county gpf holdings llc,guarantor,2,0,0.0,Guarantor
145,what is the role in the agreement of the company associated with bradford county gpf partners llc,guarantor,2,0,0.0,Guarantor
145,what is the role in the agreement of the company associated with bradford county power holdings llc,guarantor,2,0,0.0,Guarantor
145,what is the role in the agreement of the company associated with bradford county power partners llc,guarantor,2,0,0.0,Guarantor
145,what is the role in the agreement of the company associated with bradford county real estate holdings llc,guarantor,2,0,0.0,Guarantor
145,what is the role in the agreement of the company associated with bradford county transport holdings llc,guarantor,2,0,0.0,Guarantor
145,what is the role in the agreement of the company associated with bradford county transport partners llc,guarantor,2,0,0.0,Guarantor
145,what is the role in the agreement of the company associated with la real estate holdings llc,guarantor,2,0,0.0,Guarantor
145,what is the role in the agreement of the company associated with la real estate partners llc,guarantor,2,0,0.0,Guarantor
145,what is the role in the agreement of the company associated with lng holdings llc,guarantor,2,0,0.0,Guarantor
145,what is the role in the agreement of the company associated with new fortress energy llc,guarantor,2,0,0.0,Guarantor
145,what is the role in the agreement of the company associated with new fortress energy marketing llc,guarantor,2,0,0.0,Guarantor
145,what is the role in the agreement of the company associated with nfe bcs holdings a llc,guarantor,2,0,0.0,Guarantor
145,what is the role in the agreement of the company associated with nfe bcs holdings b llc,guarantor,2,0,0.0,Guarantor
145,what is the role in the agreement of the company associated with nfe equipment holdings llc,guarantor,2,0,0.0,Guarantor
145,what is the role in the agreement of the company associated with nfe equipment partners llc,guarantor,2,0,0.0,Guarantor
145,what is the role in the agreement of the company associated with nfe ghana holdings llc,guarantor,2,0,0.0,Guarantor
145,what is the role in the agreement of the company associated with nfe honduras holdings llc,guarantor,2,0,0.0,Guarantor
145,what is the role in the agreement of the company associated with nfe iso holdings llc,guarantor,2,0,0.0,Guarantor
145,what is the role in the agreement of the company associated with nfe plant development holdings llc,guarantor,2,0,0.0,Guarantor
145,what is the role in the agreement of the company associated with nfe transport holdings llc,guarantor,2,0,0.0,Guarantor
145,what is the role in the agreement of the company associated with pa real estate holdings llc,guarantor,2,0,0.0,Guarantor
145,what is the role in the agreement of the company associated with tico development partners holdings llc,guarantor,2,0,0.0,Guarantor
145,"what is the role in the agreement of the company associated with ami holdings , llc",member,2,0,0.0,Member
145,what is the role in the agreement of the company associated with apollo credit strategies master fund ltd.,lender,2,0,0.0,Lender
145,"what is the role in the agreement of the company associated with ap kent advisors, l.p",general partner,2,0,0.0,Not found
145,what is the role in the agreement of the company associated with apollo a n credit advisors apo fc delaware,general partner,2,0,0.0,General partner
145,"what is the role in the agreement of the company associated with apollo a n credit advisors apo fc gp ,",general partner,2,0,0.0,General partner
145,"what is the role in the agreement of the company associated with apollo accord advisors g iii, llc",general partner,2,0,0.0,General partner
145,"what is the role in the agreement of the company associated with apollo accord advisors iii, l.p.",general partner,2,0,0.0,General partner
145,"what is the role in the agreement of the company associated with apollo capital management, l.p",sub advisor,2,0,0.0,"Apollo Capital Management, L.P. is involved in structuring fees and is a Lender."
145,"what is the role in the agreement of the company associated with apollo capital management, l.p.",sub advisor,2,0,0.0,"Apollo Capital Management, L.P. is involved in structuring fees and is a Lender."
145,"what is the role in the agreement of the company associated with apollo capital management gp, llc",general partner,2,0,0.0,"Apollo Capital Management GP, LLC is the general partner of Apollo Insurance Solutions Group LLC, its investment manager, and sub-advisor of Athene Annuity & Life Assurance Company and Athene Annuity & Life Company."
145,what is the role in the agreement of the company associated with apollo centre street advisors apo dc,general partner,2,0,0.0,"Apollo Centre Street Advisors (APO DC), L.P. is the general partner of Apollo Centre Street Partnership, L.P."
145,what is the role in the agreement of the company associated with apollo centre street advisors apo dc gp,general partner,2,0,0.0,"Apollo Centre Street Advisors (APO DC-GP), LLC is the general partner of Apollo Centre Street Advisors (APO DC), L.P."
145,what is the role in the agreement of the company associated with apollo insurance solutions group llc,investment manager,2,0,0.0,Apollo Insurance Solutions Group LLC is the investment manager of Athene Annuity & Life Assurance Company and Athene Annuity & Life Company.
145,"what is the role in the agreement of the company associated with apollo insurance solutions group llc,",investment manager,2,0,0.0,Apollo Insurance Solutions Group LLC is the investment manager of Athene Annuity & Life Assurance Company and Athene Annuity & Life Company.
145,what is the role in the agreement of the company associated with apollo lincoln fixed income advisors apo dc gp,general partner,2,0,0.0,"Apollo Lincoln Fixed Income Advisors (APO DC-GP), LLC is the general partner of Apollo Lincoln Fixed Income Advisors (APO DC), L.P."
145,"what is the role in the agreement of the company associated with apollo moultrie credit fund advisors, l.p",general partner,2,0,0.0,"Apollo Moultrie Credit Fund Advisors, L.P. is the general partner of Apollo Moultrie Credit Fund, L.P."
145,"what is the role in the agreement of the company associated with apollo tactical value spn advisors apo dc , l.p.",general partner,2,0,0.0,"Apollo Tactical Value SPN Advisors (APO DC), L.P. is the general partner of Apollo Tactical Value SPN Investments, L.P."
145,"what is the role in the agreement of the company associated with apollo tactical value spn capital management apo dc gp , llc,",general partner,2,0,0.0,"Apollo Tactical Value SPN Capital Management (APO DC-GP), LLC is the general partner of Apollo Tactical Value SPN Advisors (APO DC), L.P."
145,what is the role in the agreement of the company associated with apollo total return enhanced management llc,investment manager,2,0,0.0,Apollo Total Return Enhanced Management LLC is the investment manager of Apollo TR Enhanced Levered Yield LLC.
145,what is the role in the agreement of the company associated with bradford county development holdings llc,guarantor,2,0,0.0,Guarantor
145,what is the role in the agreement of the company associated with bradford county real estate partners llc,guarantor,2,0,0.0,Guarantor
145,what is the role in the agreement of the company associated with energy transport solutions llc,guarantor,2,0,0.0,Guarantor
145,what is the role in the agreement of the company associated with island lng llc,guarantor,2,0,0.0,Guarantor
145,what is the role in the agreement of the company associated with la development holdings llc,guarantor,2,0,0.0,Guarantor
145,what is the role in the agreement of the company associated with lng holdings florida llc,guarantor,2,0,0.0,Guarantor
145,what is the role in the agreement of the company associated with nfe ghana partners llc,guarantor,2,0,0.0,Guarantor
145,what is the role in the agreement of the company associated with nfe international llc,guarantor,2,0,0.0,Guarantor
145,what is the role in the agreement of the company associated with nfe iso partners llc,guarantor,2,0,0.0,Guarantor
145,what is the role in the agreement of the company associated with nfe logistics holdings llc,guarantor,2,0,0.0,Guarantor
145,what is the role in the agreement of the company associated with nfe management llc,guarantor,2,0,0.0,Guarantor
145,what is the role in the agreement of the company associated with nfe mexico holdings llc,guarantor,2,0,0.0,Guarantor
145,what is the role in the agreement of the company associated with nfe south power holdings llc,guarantor,2,0,0.0,Guarantor
145,what is the role in the agreement of the company associated with nfe transport partners llc,guarantor,2,0,0.0,Guarantor
145,what is the role in the agreement of the company associated with pa development holdings llc,guarantor,2,0,0.0,Guarantor
145,what is the role in the agreement of the company associated with pa real estate partners llc,guarantor,2,0,0.0,Guarantor
145,what is the role in the agreement of the company associated with tico development partners llc,guarantor,2,0,0.0,Guarantor
151,what position does anders holmgaard hold,executive director,1,0,,First Vice President
151,what position does andrea s chen hold,managing director,1,0,,Managing Director
151,what position does arjun talwalkar hold,director,1,0,,Director
151,what position does christopher coney hold,vice president,1,0,,Vice President
151,what position does cormac langford hold,director,1,0,,Director
151,what position does gail motonaga hold,executive director,1,0,,Executive Director
151,what position does gregory t martin hold,executive director,1,0,,Executive Director
151,what position does iain p. stewart hold,managing director,1,0,,Managing Director
151,what position does jack lonker hold,authorized signatory,1,0,,Authorized Signatory
151,what position does jennifer s. o neill hold,director,1,0,,Director
151,what position does jessica gavarkovs hold,authorized signatory,1,0,,Authorized Signatory
151,what position does john bosco hold,managing director,1,0,,Managing Director
151,what position does joseph l. corah hold,drector,1,0,,Drector
151,what position does judith e. smith hold,authorized signatory,1,0,,Authorized Signatory
151,what position does maria massimino hold,senior vice president,1,0,,Senior Vice President
151,what position does mindy k. chu hold,director,1,0,,Director
151,what position does ola anderssen hold,first vice president,1,0,,First Vice President
151,what position does raymond qiao hold,executive vice president,1,0,,Executive Vice President
151,what position does richard rivera hold,vice president,1,0,,Vice President
151,what position does robert botcherby hold,vice president,1,0,,Vice President
151,what position does scott macvicar hold,authorized signatory,1,0,,Authorized Signatory
151,what position does tracy rahn hold,executive director,1,0,,Executive Director
151,what position does william e. briggs iv hold,authorized signatory,1,0,,Authorized Signatory
151,who is the executive vice president of bank of china,raymond qiao,2,0,0.0,Raymond Qiao
151,who is the first vice president of nordea bank abp,ola anderssen,2,0,0.0,Ola Anderssen
151,who is the treasurer of thermo fisher scientific inc.,anthony h. smith,2,0,0.0,Not found
151,"who is the vice president, tax and treasury of thermo fisher scientific inc.",anthony h. smith,2,0,0.0,Anthony H. Smith
151,who is the senior vice president of u.s. bank national association,maria massimino,2,0,0.0,Maria Massimino
151,who is the drector of bank of america,joseph l. corah,2,0,0.0,Joseph L. Corah
151,what is the role in the agreement of the company where raymond qiao is employed,lender,2,0,0.0,Lender
151,what is the role in the agreement of the company where anthony h. smith is employed,borrowers,2,0,0.0,Borrower
151,what is the role in the agreement of the company where maria massimino is employed,lender,2,0,0.0,Lender
151,what is the role in the agreement of the company where andrea s chen is employed,lender,2,0,0.0,Lender
151,what is the role in the agreement of the company where john bosco is employed,lender,2,0,0.0,Lender
151,what is the role in the agreement of the company where iain p. stewart is employed,lender,2,0,0.0,Lender
151,what is the role in the agreement of the company where jessica gavarkovs is employed,lender,2,0,0.0,Authorized Signatory
151,what is the role in the agreement of the company where judith e. smith is employed,lender,2,0,0.0,Lender
151,what is the role in the agreement of the company where william e. briggs iv is employed,lender,2,0,0.0,Lender
151,what is the role in the agreement of the company where scott macvicar is employed,lender,2,0,0.0,Lender
151,"what is the role in the agreement of the company associated with bank of america, n.a., barclays bank plc, citibank, n.a.,jpmorgan chase bank, n.a. and mizuho bank, ltd",l c issuers,2,0,0.0,"Administrative Agent, Lender, L/C Issuers"
151,"what is the role in the agreement of the company associated with bank of america, n.a., barclays bank plc and jpmorgan chase bank, n.a.",swing line lenders,2,0,0.0,Swing Line Lenders
151,"what is the role in the agreement of the company associated with bnp paribas,",lender,2,0,0.0,Lender
151,what is the role in the agreement of the company associated with keybank,lender,2,0,0.0,Lender
151,"what is the role in the agreement of the company associated with mizuhobank, ltd.",agent,2,0,0.0,Lender and L/C Issuer
151,what is the role in the agreement of the company associated with sumitomo mitsui bankning corporation,lender,2,0,0.0,Lender
151,what is the role in the agreement of the company associated with wilmer cutler pickering hale and dorr llp,counsel to the company,2,0,0.0,counsel to the Company
151,what is the role in the agreement of the company associated with nordea bank abp,lender,2,0,0.0,Lender
151,what is the role in the agreement of the company associated with thermo fisher scientific inc.,borrowers,2,0,0.0,"Borrower, Guarantor"
87,what position does chris hursey hold,director,1,0,,Director
87,what position does jennifer yan hold,senior vice president,1,0,,Senior Vice President
87,what position does john emery hold,managing director,1,0,,Managing Director
87,what position does melissa mullis hold,assistant vice president,1,0,,Assistant Vice President
87,what position does robert levins hold,senior credit manager,1,0,,Senior Credit Manager
87,what position does sarah c. lesser hold,vice president,1,0,,Vice President
87,who is the director of suntrust bank,chris hursey,2,0,0.0,Chris Hursey
87,who is the assistant vice president of bank of america,melissa mullis,2,0,0.0,Melissa Mullis
87,who is the senior credit manager of hsbc bank usa,robert levins,2,0,0.0,Robert Levins
87,who is the managing director of jpmorgan chase bank,john emery,2,0,0.0,John Emery
87,"who is the chief financial officer of armstrong flooring, inc",ronald d. ford,2,0,0.0,Ronald D. Ford
87,who is the treasurer of manufacturers and traders trust company,douglas b. bingham,2,0,0.0,Not found
87,what is the role in the agreement of the company where chris hursey is employed,lender,2,0,0.0,Lender
87,what is the role in the agreement of the company where melissa mullis is employed,administrative agent,2,0,0.0,"Administrative Agent, Collateral Agent, Swingline Lender and L/C Issuer"
87,what is the role in the agreement of the company where robert levins is employed,lender,2,0,0.0,Lender
87,what is the role in the agreement of the company where john emery is employed,lender,2,0,0.0,Lender
87,what is the role in the agreement of the company where ronald d. ford is employed,borrower,2,0,0.0,Senior Vice President and Chief Financial Officer
87,what is the role in the agreement of the company where jennifer yan is employed,borrower,2,0,0.0,"Lender, L/C Issuer and Swingline Lender"
87,what is the role in the agreement of the company where sarah c. lesser is employed,lender,2,0,0.0,Lender
87,what is the role in the agreement of the company where douglas b. bingham is employed,lender,2,0,0.0,Vice President and Treasurer
87,what is the role in the agreement of the company associated with afi licensing llc,guarantor,2,0,0.0,Guarantor
87,"what is the role in the agreement of the company associated with morgan, lewis bockius llp",legal counsel,2,0,0.0,Counsel for the Loan Parties
87,"what is the role in the agreement of the company associated with armstrong flooring, inc",borrower,2,0,0.0,Borrower
87,what is the role in the agreement of the company associated with manufacturers and traders trust company,lender,2,0,0.0,Lender
93,what position does erin d. pickens hold,senior vice president,1,0,,Senior Vice President
93,what position does sterling j. silver hold,senior vice president,1,0,,Senior Vice President
93,"what is the role in the agreement of the company associated with austin 290 properties, inc.",borrowers,2,0,0.0,Borrower
93,"what is the role in the agreement of the company associated with circle c land, l.p.",borrowers,2,0,0.0,Borrower
93,what is the role in the agreement of the company associated with comerica bank,bank,2,0,0.0,Bank
93,what is the role in the agreement of the company associated with stratus properties inc,borrowers,2,0,0.0,Borrower
93,"what is the role in the agreement of the company associated with stratus properties operating co., l.p.",borrowers,2,0,0.0,Borrower
92,what position does michael min hold,director,1,0,,Director
92,"who is the director of midcap funding v, llc,",michael min,2,0,0.0,Michael Min
92,"who is the president of pernix therapeutics, llc",cooper c. collins,2,0,0.0,Cooper C. Collins
92,"who is the president and chief executive officer of pernix therapeutics, llc",cooper c. collins,2,0,0.0,Cooper C. Collins
92,"who is the president and chief executive officer,pernix therapeutics holdings, inc., member and  manager of pernix therapeutics, llc of pernix therapeutics, llc",cooper c. collins,2,0,0.0,Cooper C. Collins
92,what is the role in the agreement of the company where michael min is employed,lender,2,0,0.0,"Administrative Agent, Lender, Co-Bookrunner and Sole Lead Arranger"
92,what is the role in the agreement of the company where cooper c. collins is employed,guarantors,2,0,0.0,Borrower
92,what is the role in the agreement of the company associated with business development corporation of america,bookrunner,2,0,0.0,Co-Bookrunner
92,"what is the role in the agreement of the company associated with gaine, inc.",guarantors,2,0,0.0,Guarantor
92,"what is the role in the agreement of the company associated with cypress pharmaceuticals, inc.",guarantors,2,0,0.0,Guarantor
92,"what is the role in the agreement of the company associated with gta gp, inc.",guarantors,2,0,0.0,Guarantor
92,"what is the role in the agreement of the company associated with hawthorn pharmaceuticals, inc.",guarantors,2,0,0.0,Guarantor
92,"what is the role in the agreement of the company associated with macoven pharmaceuticals, l.l.c.",guarantors,2,0,0.0,Guarantor
92,"what is the role in the agreement of the company associated with midcap funding vi, llc,",lender,2,0,0.0,Lender
92,what is the role in the agreement of the company associated with pernix acquisition corp. i,guarantors,2,0,0.0,Guarantor
92,"what is the role in the agreement of the company associated with pernix manufacturing, llc",guarantors,2,0,0.0,Guarantor
92,"what is the role in the agreement of the company associated with respicopea, inc.",guarantors,2,0,0.0,Guarantor
92,"what is the role in the agreement of the company associated with midcap funding v, llc,",lender,2,0,0.0,"Administrative Agent, Lender, Co-Bookrunner and Sole Lead Arranger"
92,"what is the role in the agreement of the company associated with pernix therapeutics, llc",guarantors,2,0,0.0,Guarantor
86,what position does jay wefel hold,rm ii,1,0,,RM II
86,what position does julie yamauchi hold,senior vice president,1,0,,Senior Vice President
86,what position does mark s. gronich hold,authorized signatory,1,0,,Authorized Signatory
86,what position does rosanne parsill hold,vice president,1,0,,Vice President
86,what position does wayne liao hold,vice president,1,0,,Vice President
86,who is the senior vice president of bank of america,julie yamauchi,2,0,0.0,Julie Yamauchi
86,"who is the cfo of id analytics, inc",chris power,2,0,0.0,Not found
86,"who is the executive vice president of id analytics, inc",chris power,2,0,0.0,Chris Power
86,who is the authorized signatory of royal bank of canada,mark s. gronich,2,0,0.0,Mark S. Gronich
86,"who is the rm ii of silicon valley bank,",jay wefel,2,0,0.0,Jay Wefel
86,what is the role in the agreement of the company where chris power is employed,guarantors,2,0,0.0,Borrower
86,what is the role in the agreement of the company where mark s. gronich is employed,lender,2,0,0.0,Lender
86,what is the role in the agreement of the company where jay wefel is employed,lender,2,0,0.0,Lender
86,what is the role in the agreement of the company where wayne liao is employed,lender,2,0,0.0,Lender
86,what is the role in the agreement of the company where rosanne parsill is employed,lender,2,0,0.0,Administrative Agent
86,"what is the role in the agreement of the company associated with ida, inc",guarantors,2,0,0.0,Guarantor
86,"what is the role in the agreement of the company associated with lifelock, inc",borrower,2,0,0.0,Borrower
86,"what is the role in the agreement of the company associated with id analytics, inc",guarantors,2,0,0.0,Guarantor
86,"what is the role in the agreement of the company associated with silicon valley bank,",lender,2,0,0.0,Lender
150,what position does jinah lim hold,authorized signatory,1,0,,Authorized Signatory
150,what position does raye goldsborough hold,vice president,1,0,,Vice President
150,what position does tom lesinski hold,ceo,1,0,,CEO
150,who is the authorized signatory of credit suisse loan funding llc,jinah lim,2,0,0.0,Jinah Lim
150,"who is the ceo of national cinemedia, llc",tom lesinski,2,0,0.0,Tom Lesinski
150,"who is the vice president of wilmington savings fund society, fsb",raye goldsborough,2,0,0.0,Raye Goldsborough
150,what is the role in the agreement of the company where jinah lim is employed,fronting lender,2,0,0.0,Fronting Lender
150,what is the role in the agreement of the company where tom lesinski is employed,borrower,2,0,0.0,Not found
150,what is the role in the agreement of the company where ronnie ng is employed,borrower,2,0,0.0,Not found
150,what is the role in the agreement of the company associated with credit suisse loan funding llc,fronting lender,2,0,0.0,Fronting Lender
150,"what is the role in the agreement of the company associated with national cinemedia, llc",borrower,2,0,0.0,Borrower
144,what position does jos i. carmona hold,treasurer,1,0,,Treasurer
144,what position does joseph d. glatt hold,vice president,1,0,,Vice President
144,who is the authorized signatory of midcap financial trust,maurice amsellem,2,0,0.0,Maurice Amsellem
144,"who is the treasurer of radius pharmaceuticals, inc.",jos i. carmona,2,0,0.0,José I. Carmona
144,who is the vice president of apollo investment corporation,joseph d. glatt,2,0,0.0,Joseph D. Glatt
144,what is the role in the agreement of the company where jose carmona is employed,borrowers,2,0,0.0,Borrower
144,what is the role in the agreement of the company where joseph d. glatt is employed,lender,2,0,0.0,Lender
144,what is the role in the agreement of the company where howard widra is employed,lender,2,0,0.0,Not found
144,what is the role in the agreement of the company where jonathan krain is employed,lender,2,0,0.0,Not found
144,what is the role in the agreement of the company where sheriff ibrahim is employed,lender,2,0,0.0,Not found
144,"what is the role in the agreement of the company associated with acc management, llc",general partner,2,0,0.0,Advisor
144,"what is the role in the agreement of the company associated with apollo capital management, l.p.",investment manager,2,0,0.0,Investment manager
144,"what is the role in the agreement of the company associated with apollo investment management, l.p.",advisor,2,0,0.0,Advisor
144,"what is the role in the agreement of the company associated with radius health, inc",borrowers,2,0,0.0,Borrower
144,"what is the role in the agreement of the company associated with radius pharmaceuticals, inc",borrowers,2,0,0.0,Borrower
144,"what is the role in the agreement of the company associated with radius health, inc.",borrowers,2,0,0.0,Borrower
144,what is the role in the agreement of the company associated with apollo investment corporation,lender,2,0,0.0,Lender
51,what position does cody gunsch hold,vice president,1,0,,Vice President
51,what position does sonia flores hold,vp,1,0,,VP
51,who is the treasurer of calpine corporation,zamir rauf,2,0,0.0,Zamir Rauf
51,"who is the vice president, finance of calpine corporation",zamir rauf,2,0,0.0,Zamir Rauf
51,"who is the vice president of morgan stanley senior funding, inc.",cody gunsch,2,0,0.0,Cody Gunsch
51,"who is the vp of mufg union bank, n.a.",sonia flores,2,0,0.0,Sonia N. Flores
51,what is the role in the agreement of the company where zamir rauf is employed,borrower,2,0,0.0,Borrower
51,what is the role in the agreement of the company where sonia flores is employed,agent,2,0,0.0,Collateral Agent
51,"what is the role in the agreement of the company associated with ing capital, llc",co manager,2,0,0.0,Co-Manager
51,what is the role in the agreement of the company associated with cahill gordon reindel llp,administrative agent,2,0,0.0,Counsel to the Administrative Agent
51,what is the role in the agreement of the company associated with calpine corporation,borrower,2,0,0.0,Borrower
3,what position does anand j. jobanputra hold,managing director,1,0,,Managing Director
3,what position does christopher eng hold,secretary,1,0,,Secretary
3,what position does cindy jordan hold,avp,1,0,,AVP
3,what position does kyle pearson hold,vice president,1,0,,Vice President
3,"who is the secretary of summit nci jv br 177, llc",christopher eng,2,0,0.0,Christopher Eng
3,"who is the managing director of wells fargo bank, national association",anand j. jobanputra,2,0,0.0,Anand J. Jobanputra
3,"who is the avp of bank of america, n.a.",cindy jordan,2,0,0.0,Cindy Jordan
3,"who is the vice president of bank of america, n.a.",kyle pearson,2,0,0.0,Kyle Pearson
3,"what is the role in the agreement of the company associated with summit hospitality subjv, llc",guarantor,2,0,0.0,Guarantor
3,"what is the role in the agreement of the company associated with summit nci jv br 156 159, llc",guarantor,2,0,0.0,Guarantor
3,"what is the role in the agreement of the company associated with summit nci jv br 160, llc",guarantor,2,0,0.0,Guarantor
3,"what is the role in the agreement of the company associated with summit nci jv br 161, llc",guarantor,2,0,0.0,Guarantor
3,"what is the role in the agreement of the company associated with summit nci master trs, inc",guarantor,2,0,0.0,Guarantor
3,"what is the role in the agreement of the company associated with summit nci master trs, inc.",issuer,2,0,0.0,Guarantor
3,"what is the role in the agreement of the company associated with wells fargo bank, national association",syndication agent,2,0,0.0,"Syndication Agent, Lender"
45,"what position does cynthia m. olson, hold",client services representative,1,0,,Client Services Representative
45,what position does eric niedbalski hold,portfolio manager,1,0,,Portfolio Manager
45,what position does harold r. carpenter hold,chief financial officer,1,0,,Chief Financial Officer
45,what position does mark r. cousineau hold,senior vice president,1,0,,Senior Vice President
45,what company is both the subsidiary borrower and the borrower in the agreement,"inc, pinnacle financial partners",1,1,0.0,Pinnacle Bank
45,what company is both the subsidiary guarantor and the guarantor in the agreement,"inc, pinnacle financial partners",1,1,0.0,Not found
45,who is the chief financial officer of pinnacle bank,harold r. carpenter,2,0,0.0,Harold R. Carpenter
45,who is the client services representative of u.s. bank national association,cynthia m. olson,2,0,0.0,Cynthia M. Olson
45,who is the portfolio manager of u.s. bank national association,eric niedbalski,2,0,0.0,Eric Niedbalski
45,who is the senior vice president of u.s. bank national association,mark r. cousineau,2,0,0.0,Mark R. Cousineau
45,what is the role in the agreement of the company where harold r. carpenter is employed,borrower,2,0,0.0,Chief Financial Officer of Pinnacle Bank
45,what is the role in the agreement of the company where mark r. cousineau is employed,lender,2,0,0.0,Senior Vice President of U.S. Bank National Association
45,what is the role in the agreement of the company where eric niedbalski is employed,lender,2,0,0.0,Portfolio Manager of U.S. Bank National Association
45,"what is the role in the agreement of the company where cynthia m. olson, is employed",lender,2,0,0.0,Client Services Representative of U.S. Bank National Association
45,what is the role in the agreement of the company associated with pinnacle bank,borrower,2,0,0.0,Borrower
79,what position does derek chang hold,vice president,1,0,,Vice President
79,what position does helen h. gateson hold,vice president,1,0,,Vice President
79,"what position does john r. roach, jr. hold",vice president,1,0,,Vice President
79,what position does s. kent gorman hold,sr. vp,1,0,,Sr. VP
79,what position does casey gehrig hold,vice president,1,0,,Vice President
79,what position does charles mclaughlin hold,senior vice president,1,0,,Senior Vice President
79,what position does cheryl snoor hold,vice president,1,0,,Vice President
79,what position does craig pearson hold,associate director,1,0,,Associate Director
79,what position does d. bryan gregory hold,director,1,0,,Director
79,what position does dan lepage hold,authorized signatory,1,0,,Authorized Signatory
79,what position does david heller hold,senior vice president,1,0,,Senior Vice President
