document_number,question,answer,num_hops,num_set_operations,multiple_answer_dimension,llm_response
142,who are the managing directors of the company where ming k. chu is employed,"jeff ferrell, rob mackinnon, randy geislinger, james d. weinstein",3,0,1,Not found
142,who are the directors of the company where james d. weinstein is employed,"anar ramji, gordon yip, ming k. chu, brian l. banke, james campbell, john s. mcgill, michael linder, michael zeller",3,0,1,Not found
142,who are the managing directors of the company where john s. mcgill is employed,"jeff ferrell, rob mackinnon, randy geislinger, james d. weinstein",3,0,1,Not found
142,who are the directors of the company where randy geislinger is employed,"anar ramji, gordon yip, ming k. chu, brian l. banke, james campbell, john s. mcgill, michael linder, michael zeller",3,0,1,Not found
142,who are the managing directors of the company where anar ramji is employed,"jeff ferrell, rob mackinnon, randy geislinger, james d. weinstein",3,0,1,Not found
142,who are the managing directors of the company where james campbell is employed,"jeff ferrell, rob mackinnon, randy geislinger, james d. weinstein",3,0,1,Not found
142,who are the managing directors of the company where michael linder is employed,"jeff ferrell, rob mackinnon, randy geislinger, james d. weinstein",3,0,1,Not found
142,who are the managing directors of the company where michael zeller is employed,"jeff ferrell, rob mackinnon, randy geislinger, james d. weinstein",3,0,1,Not found
142,who are the managing directors of the company where brian l. banke is employed,"jeff ferrell, rob mackinnon, randy geislinger, james d. weinstein",3,0,1,Not found
142,who are the managing directors of the company where gordon yip is employed,"jeff ferrell, rob mackinnon, randy geislinger, james d. weinstein",3,0,1,Not found
142,who are the directors of the company where richard antl is employed,"anar ramji, gordon yip, ming k. chu, brian l. banke, james campbell, john s. mcgill, michael linder, michael zeller",3,0,1,Not found
142,who are the managing directors of the company where richard antl is employed,"jeff ferrell, rob mackinnon, randy geislinger, james d. weinstein",3,0,1,Not found
142,who are the directors of the company where rob mackinnon is employed,"anar ramji, gordon yip, ming k. chu, brian l. banke, james campbell, john s. mcgill, michael linder, michael zeller",3,0,1,Not found
142,who are the directors of the company where jeff ferrell is employed,"anar ramji, gordon yip, ming k. chu, brian l. banke, james campbell, john s. mcgill, michael linder, michael zeller",3,0,1,Not found
142,who are the vice presidents of the company which is the lender in the agreement,"todd vaubel, marguerite sutton",3,0,1,Not found
142,who are the corporate secretarys of the company which is the guarantor in the agreement,"jon a. dobson, christine r. johnston",3,0,1,Not found
142,who are the authorized signatorys of the company which is the lender in the agreement,"szymon ordys, lexanne cooper, john niedermier, mark williamson, tammy oldenburg, tim vandegriend",3,0,1,Not found
142,who are the directors of the company which is the lender in the agreement,"anar ramji, gordon yip, ming k. chu, brian l. banke, james campbell, john s. mcgill, michael linder, michael zeller",3,0,1,Not found
142,who are the managing directors of the company which is the lender in the agreement,"jeff ferrell, rob mackinnon, randy geislinger, james d. weinstein",3,0,1,Not found
142,what companies are the lender but not the documentation agents in the agreement,"n.a., ltd., citibank, mizuho bank, chicago branch, toronto branch, bank of america, new york branch, bank of montreal, credit suisse ag, wells fargo bank, barclays bank plc, jpmorgan chase bank, royal bank of canada, national association, national bank of canada, the bank of nova scotia, export development canada, the toronto dominion bank, the bank of tokyo mitsubishi ujf, canadian imperial bank ofcommerce, credit agricole corporate andinvestment bank.",2,1,1,Not found
156,"who are the its authorized signatorys of the company associated with 1800 century park east, suite 1100 los angeles, ca 90067","brian lane, patricia del busto",3,0,1,Not found
156,who are the directors of the company associated with uk,"guelay mese, henk derksen",3,0,1,Not found
156,who are the vice presidents of the company which is the issuing bank in the agreement,"philip tancorra, christopher cassidy",3,0,1,Not found
156,who are the vice presidents of the company which is the  bookrunners in the agreement,"philip tancorra, christopher cassidy",3,0,1,Not found
156,who are the vice presidents of the company which is the  lead arrangers in the agreement,"philip tancorra, christopher cassidy",3,0,1,Not found
156,who are the vice presidents of the company which is the lender in the agreement,"philip tancorra, christopher cassidy",3,0,1,Not found
156,who are the vice presidents of the company which is the bookrunners in the agreement,"philip tancorra, christopher cassidy",3,0,1,Not found
156,who are the directors of the company which is the borrowers in the agreement,"guelay mese, henk derksen",3,0,1,Not found
156,who are the its authorized signatorys of the company which is the agent in the agreement,"brian lane, patricia del busto",3,0,1,Not found
156,who are the its authorized signatorys of the company which is the bookrunner in the agreement,"brian lane, patricia del busto",3,0,1,Not found
156,who are the its authorized signatorys of the company which is the issuing bank in the agreement,"brian lane, patricia del busto",3,0,1,Not found
156,who are the its authorized signatorys of the company which is the  bookrunners in the agreement,"brian lane, patricia del busto",3,0,1,Not found
156,who are the its authorized signatorys of the company which is the  lead arrangers in the agreement,"brian lane, patricia del busto",3,0,1,Not found
156,who are the its authorized signatorys of the company which is the lead arranger in the agreement,"brian lane, patricia del busto",3,0,1,Not found
156,who are the its authorized signatorys of the company which is the lender in the agreement,"brian lane, patricia del busto",3,0,1,Not found
156,who are the its authorized signatorys of the company which is the security agent in the agreement,"brian lane, patricia del busto",3,0,1,Not found
156,who are the its authorized signatorys of the company which is the administrative agent in the agreement,"brian lane, patricia del busto",3,0,1,Not found
156,who are the its authorized signatorys of the company which is the lead arrangers in the agreement,"brian lane, patricia del busto",3,0,1,Not found
156,what companies are the lender but not the  bookrunners in the agreement,"new york branch, deutsche bank ag, wells fargo capital finance corporation canada",2,1,1,Not found
156,what companies are the lender but not the  lead arrangers in the agreement,"new york branch, deutsche bank ag, wells fargo capital finance corporation canada",2,1,1,Not found
156,what companies are the issuing bank but not the  bookrunners in the agreement,"n.a., jpmorgan chase bank, wells fargo capital finance corporation canada",2,1,1,Not found
156,what companies are the issuing bank but not the  lead arrangers in the agreement,"n.a., jpmorgan chase bank, wells fargo capital finance corporation canada",2,1,1,Not found
146,who are the vice presidents of the company which is the collateral administrator in the agreement,"victoria chant, adam scozzafava",3,0,1,Not found
146,who are the vice presidents of the company which is the collateral agent in the agreement,"victoria chant, adam scozzafava",3,0,1,Not found
146,who are the vice presidents of the company which is the custodian in the agreement,"victoria chant, adam scozzafava",3,0,1,Not found
147,who are the authorized signatorys of the company which is the c issuer in the agreement,"komal shah, thomas manning, whitney gaston, graham robertson",3,0,1,Not found
147,who are the authorized signatorys of the company which is the lender in the agreement,"komal shah, thomas manning, whitney gaston, graham robertson",3,0,1,Not found
147,who are the directors of the company which is the c issuer in the agreement,"ronnie glenn, joseph l. corah",3,0,1,Not found
147,who are the directors of the company which is the lender in the agreement,"ronnie glenn, joseph l. corah",3,0,1,Not found
147,who are the vice presidents of the company which is the c issuer in the agreement,"jack kelly, eugene yermash, michael strobel, philip tancorra",3,0,1,Not found
147,"what roles does jpmorgan chase bank have in the agreement which are not the roles of morgan stanley senior funding, inc.","collateral agent, administrative agent",2,1,1,Not found
147,what companies are the lender but not the cissuer in the agreement,"ltd., inc., citibank, mizuho bank, bank of america, barclays bank plc, jpmorgan chase bank, goldman sachs bank usa, morgan stanley senior funding",2,1,1,Not found
153,who are the senior vice presidents of the company which is the swingline lender in the agreement,"david a. wild, kyle patterson",3,0,1,Not found
153,who are the directors of the company which is the co syndication agents in the agreement,"francis groccia, renata i. levine, michael j. mcwalters",3,0,1,Not found
153,who are the directors of the company which is the issuing bank in the agreement,"francis groccia, renata i. levine, michael j. mcwalters",3,0,1,Not found
153,who are the directors of the company which is the swingline lender in the agreement,"francis groccia, renata i. levine, michael j. mcwalters",3,0,1,Not found
153,"what roles does citizens bank, n.a. have in the agreement which are not the roles of pnc bank, national association","bookrunners, lead arrangers",2,1,1,Issuing Bank
153,"what roles does citizens bank, n.a. have in the agreement which are not the roles of truist bank","bookrunners, lead arrangers",2,1,1,Not found
153,"what roles does silicon valley bank have in the agreement which are not the roles of truist securities, inc.","issuing bank, swingline lender, co syndication agents",2,1,1,"Issuing Bank, Co-Syndication Agent, Joint Bookrunner and Joint Lead Arranger"
153,"what roles does silicon valley bank have in the agreement which are not the roles of jpmorgan chase bank, n.a","bookrunners, lead arrangers, co syndication agents",2,1,1,Not found
153,"what roles does silicon valley bank have in the agreement which are not the roles of pnc bank, national association","bookrunners, lead arrangers",2,1,1,Not found
153,what roles does silicon valley bank have in the agreement which are not the roles of truist bank,"bookrunners, lead arrangers",2,1,1,"Silicon Valley Bank in its capacity as an Issuing Bank under this Agreement and any of its Affiliates constituting Issuing Banks, $3,947,368.42, and PNC CAPITAL MARKETS LLC SILICON VALLEY BANK as Joint Bookrunners and Joint Lead Arrangers"
153,"what roles does jpmorgan chase bank, n.a have in the agreement which are not the roles of pnc bank, national association",administrative agent,2,1,1,Issuing Bank under this Agreement and any of its Affiliates constituting Issuing Banks
153,"what roles does jpmorgan chase bank, n.a have in the agreement which are not the roles of truist bank",administrative agent,2,1,1,Not found
153,what companies are the issuing bank but not the co syndication agents in the agreement,"n.a, citizens bank, jpmorgan chase bank",2,1,1,"Citizens Bank, N.A., PNC Bank, National Association, Silicon Valley Bank and Truist Bank"
153,what companies are the issuing bank but not the  bookrunners in the agreement,"n.a, pnc bank, truist bank, citizens bank, jpmorgan chase bank, national association",2,1,1,Not found
153,what companies are the issuing bank but not the  lead arrangers in the agreement,"n.a, pnc bank, truist bank, citizens bank, jpmorgan chase bank, national association",2,1,1,Truist Bank
153,what companies are the swingline lender but not the co syndication agents in the agreement,"n.a, td bank, citizens bank, hsbc bank usa, jpmorgan chase bank, national association",2,1,1,"JPMorgan Chase Bank, N.A."
153,what companies are the swingline lender but not the  bookrunners in the agreement,"n.a, td bank, pnc bank, truist bank, citizens bank, hsbc bank usa, jpmorgan chase bank, national association",2,1,1,Not found
153,what companies are the swingline lender but not the  lead arrangers in the agreement,"n.a, td bank, pnc bank, truist bank, citizens bank, hsbc bank usa, jpmorgan chase bank, national association",2,1,1,Not found
153,what companies are the co syndication agents but not the  bookrunners in the agreement,"pnc bank, truist bank, national association",2,1,1,Not found
153,what companies are the co syndication agents but not the  lead arrangers in the agreement,"pnc bank, truist bank, national association",2,1,1,Not found
145,what are the positions held by christopher stephen guinta but not by joseph d. glatt,"manager, legal representative, chief financial officer",1,2,1,Not found
151,who are the vice presidents of the company where joseph l. corah is employed,"tanille ingle, richard rivera, robert botcherby, christopher coney",3,0,1,Not found
151,who are the managing directors of the company which is the swing line lender in the agreement,"john bosco, andrea s chen, michael pearce, iain p. stewart",3,0,1,Not found
151,who are the executive directors of the company which is the syndication agent in the agreement,"tracy rahn, gail motonaga, anders holmgaard, gregory t martin",3,0,1,Not found
151,who are the executive directors of the company which is the  bookrunners in the agreement,"tracy rahn, gail motonaga, anders holmgaard, gregory t martin",3,0,1,Not found
151,who are the executive directors of the company which is the  lead arrangers in the agreement,"tracy rahn, gail motonaga, anders holmgaard, gregory t martin",3,0,1,Not found
151,who are the executive directors of the company which is the c issuer in the agreement,"tracy rahn, gail motonaga, anders holmgaard, gregory t martin",3,0,1,Not found
151,who are the executive directors of the company which is the swing line lender in the agreement,"tracy rahn, gail motonaga, anders holmgaard, gregory t martin",3,0,1,Not found
151,"who are the vice presidents of the company which is the administrative agent, in the agreement","tanille ingle, richard rivera, robert botcherby, christopher coney",3,0,1,Not found
151,who are the vice presidents of the company which is the  bookrunners in the agreement,"tanille ingle, richard rivera, robert botcherby, christopher coney",3,0,1,Not found
151,who are the vice presidents of the company which is the  lead arrangers in the agreement,"tanille ingle, richard rivera, robert botcherby, christopher coney",3,0,1,Not found
151,who are the vice presidents of the company which is the c issuer in the agreement,"tanille ingle, richard rivera, robert botcherby, christopher coney",3,0,1,Not found
151,who are the vice presidents of the company which is the swing line lender in the agreement,"tanille ingle, richard rivera, robert botcherby, christopher coney",3,0,1,Not found
151,who are the authorized signatorys of the company which is the swing line lender in the agreement,"jack lonker, michael king, scott macvicar, judith e. smith, jessica gavarkovs, william e. briggs iv",3,0,1,Not found
151,who are the directors of the company which is the syndication agent in the agreement,"annie chung, mindy k. chu, ronnie glenn, sean hassett, arjun talwalkar, cormac langford, jennifer s. o neill",3,0,1,Not found
151,who are the directors of the company which is the  bookrunners in the agreement,"annie chung, mindy k. chu, ronnie glenn, sean hassett, arjun talwalkar, cormac langford, jennifer s. o neill",3,0,1,Not found
151,who are the directors of the company which is the c issuer in the agreement,"annie chung, mindy k. chu, ronnie glenn, sean hassett, arjun talwalkar, cormac langford, jennifer s. o neill",3,0,1,Not found
151,who are the directors of the company which is the swing line lender in the agreement,"annie chung, mindy k. chu, ronnie glenn, sean hassett, arjun talwalkar, cormac langford, jennifer s. o neill",3,0,1,Not found
151,"what roles does citibank have in the agreement which are not the roles of mizuho bank, ltd","bookrunners, lead arrangers, syndication agent",2,1,1,"Citi means Citigroup Global Markets Inc., Citibank, N.A., Citicorp USA, Inc., Citicorp North America, Inc. and/or any of their affiliates as may be appropriate to consummate the transactions contemplated hereby and is one of the L/C Issuers."
151,"what roles does citibank have in the agreement which are not the roles of mizuho bank, ltd.,","c issuer, swing line lender, syndication agent",2,1,1,"Citigroup Global Markets Inc., Citibank, N.A., Citicorp USA, Inc., Citicorp North America, Inc. and/or any of their affiliates as may be appropriate to consummate the transactions contemplated hereby."
151,what roles does bank of america have in the agreement which are not the roles of barclays bank plc,"lead arrangers, administrative agent",2,1,1,Administrative Agent
151,what companies are the swing line lender but not the syndication agent in the agreement,"ltd, keybank, mufg bank, bnp paribas, mizuho bank, bank of china, hsbc bank usa, ing bank n.v., bank of america, nordea bank abp, credit suisse ag, wells fargo bank, morgan stanley bank, royal bank of canada, goldman sachs bank usa, the bank of nova scotia, the bank of new york mellon, u.s. bank national association, deutsche bank ag new york branch, sumitomo mitsui bankning corporation",2,1,1,Not found
151,what companies are the swing line lender but not the  bookrunners in the agreement,"ltd, keybank, mufg bank, bnp paribas, mizuho bank, bank of china, hsbc bank usa, ing bank n.v., nordea bank abp, credit suisse ag, wells fargo bank, morgan stanley bank, royal bank of canada, goldman sachs bank usa, the bank of nova scotia, the bank of new york mellon, u.s. bank national association, deutsche bank ag new york branch, sumitomo mitsui bankning corporation",2,1,1,Not found
151,what companies are the swing line lender but not the  lead arrangers in the agreement,"ltd, keybank, mufg bank, bnp paribas, mizuho bank, bank of china, hsbc bank usa, ing bank n.v., nordea bank abp, credit suisse ag, wells fargo bank, barclays bank plc, morgan stanley bank, royal bank of canada, goldman sachs bank usa, the bank of nova scotia, the bank of new york mellon, u.s. bank national association, deutsche bank ag new york branch, sumitomo mitsui bankning corporation",2,1,1,Not found
151,what companies are the swing line lender but not the c issuer in the agreement,"ltd., keybank, mufg bank, bnp paribas, bank of china, hsbc bank usa, ing bank n.v., nordea bank abp, credit suisse ag, wells fargo bank, morgan stanley bank, royal bank of canada, goldman sachs bank usa, the bank of nova scotia, the bank of new york mellon, u.s. bank national association, deutsche bank ag new york branch, sumitomo mitsui bankning corporation",2,1,1,Not found
151,what companies are the syndication agent but not the  lead arrangers in the agreement,"ltd., mizuhobank, barclays bank plc",2,1,1,Not found
137,who are the senior vice presidents of the company where jireh carcellar is employed,"eric searls, scott dejong, alexander l. rody",3,0,1,Not found
137,who are the vice presidents of the company which is the lender in the agreement,"john sletten, james komperda, joseph j. seroke, murray mackinnon, t. barrett vawter",3,0,1,Not found
137,who are the senior vice presidents of the company which is the lender in the agreement,"eric searls, scott dejong, alexander l. rody",3,0,1,Not found
137,"what roles does deutsche bank securities inc. have in the agreement which are not the roles of regions capital markets,","bookrunners, lead arrangers",2,1,1,Not found
137,"what roles does merrill lynch, pierce, fenner smith incorporated have in the agreement which are not the roles of regions capital markets","arrangers, bookrunners",2,1,1,Not found
137,"what roles does merrill lynch, pierce, fenner smith incorporated have in the agreement which are not the roles of regions capital markets,","bookrunners, lead arrangers",2,1,1,Not found
137,what companies are the  lead arrangers but not the bookrunners in the agreement,"regions capital markets, deutsche bank securities inc.",2,1,1,Not found
137,what companies are the  bookrunners but not the bookrunners in the agreement,"regions capital markets, deutsche bank securities inc.",2,1,1,Not found
134,who are the vice presidents of the company which is the administrative agent in the agreement,"nelson arteaga, mohammad s hasan",3,0,1,Not found
134,who are the vice presidents of the company which is the collateral agent in the agreement,"nelson arteaga, mohammad s hasan",3,0,1,Not found
134,who are the vice presidents of the company which is the documentation agent in the agreement,"nelson arteaga, mohammad s hasan",3,0,1,Not found
134,who are the vice presidents of the company which is the swingline lender in the agreement,"nelson arteaga, mohammad s hasan",3,0,1,Not found
134,what companies are the swingline lender but not the administrative agent in the agreement,"east west bank., banc of california, national association",2,1,1,Not found
134,what companies are the swingline lender but not the collateral agent in the agreement,"east west bank., banc of california, national association",2,1,1,Not found
134,what companies are the swingline lender but not the documentation agent in the agreement,"east west bank., banc of california, national association",2,1,1,Not found
135,who are the authorized signatorys of the company which is the lender in the agreement,"leon mo, michael king, richard antl, william reid, james r. allred",3,0,1,"Richard Antl, William Reid, James R. Allred"
135,who are the senior vice presidents of the company which is the lender in the agreement,"anders platou, devon j. lang, cathleen buckley",3,0,1,Not found
135,who are the managing directors of the company which is the lender in the agreement,"david kee, cheryl labelle, gumaro tijerina, joseph onischuk, michael a. tribolet, michiel van der voort",3,0,1,Not found
135,who are the directors of the company which is the lender in the agreement,"adam h. fey, mark sparrow, darlene arias, andreas bubenzer paim",3,0,1,Not found
135,who are the managing directors of the company which is the administrative agent in the agreement,"david kee, gumaro tijerina, michael a. tribolet, michiel van der voort",3,0,1,Not found
135,who are the managing directors of the company which is the co documentation agent in the agreement,"david kee, gumaro tijerina, michael a. tribolet, michiel van der voort",3,0,1,Not found
135,who are the managing directors of the company which is the co syndication agent in the agreement,"david kee, gumaro tijerina, michael a. tribolet, michiel van der voort",3,0,1,Not found
135,who are the managing directors of the company which is the co documentation agents in the agreement,"david kee, gumaro tijerina, michael a. tribolet, michiel van der voort",3,0,1,Not found
135,who are the managing directors of the company which is the co syndication agents in the agreement,"david kee, gumaro tijerina, michael a. tribolet, michiel van der voort",3,0,1,Not found
135,who are the vice presidents of the company which is the borrower in the agreement,"les werme, hans beekmans, shannon juhan, gabriel juarez, john c. lozano, david valentine, m. colin warman, mark oberreuter, rosanne parsill, virginia cosenza, reginald crichlow, sharon s. spurlin, christine aharonian",3,0,1,Not found
135,"what roles does mizuho bank, ltd have in the agreement which are not the roles of pierce","co syndication agents, co documentation agents",2,1,1,Not found
135,"what roles does mizuho bank, ltd have in the agreement which are not the roles of smith incorporated","co syndication agents, co documentation agents",2,1,1,Not found
135,"what roles does mizuho bank, ltd have in the agreement which are not the roles of wells fargo securities, llc","co syndication agents, co documentation agents",2,1,1,Not found
135,"what roles does mizuho bank, ltd have in the agreement which are not the roles of wells fargo bank, national association","bookrunners, lead arrangers",2,1,1,Not found
135,what companies are the lender but not the administrative agent in the agreement,"n.a., ltd., ubs ag, pnc bank, bnp paribas, compass bank, regions bank, suntrust bank, new york branch, dnb capital llc, ing capital llc, soci t g n rale, stamford branch, barclays bank plc, morgan stanley bank, national association, royal bank of canada, the bank of nova scotia, branch banking and trust company, the bank of tokyo mitsubishi ufj, canadian imperial bank of commerce, sumitomo mitsui banking corporation",2,1,1,Not found
135,what companies are the lender but not the co documentation agent in the agreement,"n.a., ltd., ubs ag, pnc bank, bnp paribas, compass bank, regions bank, suntrust bank, new york branch, dnb capital llc, ing capital llc, soci t g n rale, stamford branch, barclays bank plc, morgan stanley bank, national association, royal bank of canada, the bank of nova scotia, branch banking and trust company, the bank of tokyo mitsubishi ufj, canadian imperial bank of commerce, sumitomo mitsui banking corporation",2,1,1,Not found
135,what companies are the lender but not the co syndication agent in the agreement,"n.a., ltd., ubs ag, pnc bank, bnp paribas, compass bank, regions bank, suntrust bank, new york branch, dnb capital llc, ing capital llc, soci t g n rale, stamford branch, barclays bank plc, morgan stanley bank, national association, royal bank of canada, the bank of nova scotia, branch banking and trust company, the bank of tokyo mitsubishi ufj, canadian imperial bank of commerce, sumitomo mitsui banking corporation",2,1,1,Not found
135,what companies are the lender but not the co documentation agents in the agreement,"n.a., ltd., ubs ag, citibank, pnc bank, bnp paribas, mizuho bank, compass bank, regions bank, suntrust bank, bank of america, new york branch, dnb capital llc, ing capital llc, soci t g n rale, stamford branch, barclays bank plc, jpmorgan chase bank, morgan stanley bank, national association, royal bank of canada, the bank of nova scotia, branch banking and trust company, the bank of tokyo mitsubishi ufj, canadian imperial bank of commerce, sumitomo mitsui banking corporation",2,1,1,Not found
135,what companies are the lender but not the co syndication agents in the agreement,"n.a., ltd., ubs ag, citibank, pnc bank, bnp paribas, mizuho bank, compass bank, regions bank, suntrust bank, bank of america, new york branch, dnb capital llc, ing capital llc, soci t g n rale, stamford branch, barclays bank plc, jpmorgan chase bank, morgan stanley bank, national association, royal bank of canada, the bank of nova scotia, branch banking and trust company, the bank of tokyo mitsubishi ufj, canadian imperial bank of commerce, sumitomo mitsui banking corporation",2,1,1,Not found
135,what companies are the administrative agent but not the co documentation agents in the agreement,"n.a., ltd., citibank, mizuho bank, dnb bank asa, bank of america, new york branch, jpmorgan chase bank",2,1,1,Not found
135,what companies are the administrative agent but not the co syndication agents in the agreement,"n.a., ltd., citibank, mizuho bank, dnb bank asa, bank of america, new york branch, jpmorgan chase bank",2,1,1,Not found
135,what companies are the co documentation agent but not the co documentation agents in the agreement,"n.a., ltd., citibank, mizuho bank, dnb bank asa, bank of america, new york branch, jpmorgan chase bank",2,1,1,Not found
135,what companies are the co documentation agent but not the co syndication agents in the agreement,"n.a., ltd., citibank, mizuho bank, dnb bank asa, bank of america, new york branch, jpmorgan chase bank",2,1,1,Not found
135,what companies are the co syndication agent but not the co documentation agents in the agreement,"n.a., ltd., citibank, mizuho bank, dnb bank asa, bank of america, new york branch, jpmorgan chase bank",2,1,1,Not found
135,what companies are the co syndication agent but not the co syndication agents in the agreement,"n.a., ltd., citibank, mizuho bank, dnb bank asa, bank of america, new york branch, jpmorgan chase bank",2,1,1,Not found
135,what companies are the co documentation agents but not the  lead arrangers in the agreement,"citibank, dnb bank asa, new york branch, wells fargo bank, national association",2,1,1,Not found
135,what companies are the co documentation agents but not the  bookrunners in the agreement,"citibank, dnb bank asa, new york branch, wells fargo bank, national association",2,1,1,Not found
135,what companies are the co syndication agents but not the  lead arrangers in the agreement,"citibank, dnb bank asa, new york branch, wells fargo bank, national association",2,1,1,Not found
135,what companies are the co syndication agents but not the  bookrunners in the agreement,"citibank, dnb bank asa, new york branch, wells fargo bank, national association",2,1,1,Not found
133,"what roles does citibank, n.a., have in the agreement which are not the roles of citibank","c issuer, collateral agent, administrative agent",2,1,1,"Lead Arranger, Sole Book Runner and L/C Issuer"
