document_number,question,answer,num_hops,num_set_operations,multiple_answer_dimension,llm_response,multiple_answers,f1_score,edit_distance,cosine_similarity,llm_as_a_judge
133,what companies are the borrower in the agreement,"inc, zulily, delaware corporation",1,0,1.0,Not found,,0.0,0.9032258064516129,0.0,1
133,what companies are the syndication agent in the agreement,"n.a., pierce, citibank, fenner smith, merrill lynch",1,0,1.0,Not found,,0.0,0.8888888888888888,0.0,1
133,what companies are the lender in the agreement,"n.a., citibank, bank of america",1,0,1.0,Not found,,0.0,0.8518518518518519,0.0,1
139,what is the position held by michael king but not by michael vondriska or ronnie glenn,authorized signatory,1,3,0.0,Not found,,0.0,0.85,0.0,1
139,what is the position held by michael king but not by savo bozic or sheldon pinto,vice president,1,3,0.0,Not found,,0.0,0.8571428571428571,0.0,1
106,what is the position held by kirkwood roland but not by lana gifas or marcus m. tarkington,vice president,1,3,0.0,Not found,,0.0,0.8571428571428571,0.0,1
106,what is the position held by kirkwood roland but not by michael getz or vanessa a. kurbatskiy,director,1,3,0.0,Not found,,0.0,1.0,0.0,1
160,what is the position held by robert g. shaw but not by joseph siri or martin corrigan,managing director,1,3,0.0,Vice President & Managing Director,,0.5714285714285715,0.5,0.5797386715376658,4
61,what is the position held by jim cahow but not by liz cheng or marko lukin,director,1,3,0.0,Not found,,0.0,1.0,0.0,1
99,what is the position held by doug couvillion but not by nick flanagan or s. victoria harvey,treasurer,1,3,0.0,Not found,,0.0,1.0,0.0,1
82,what is the position held by david c. francisco but not by david m. crane or jennifer hwang,treasurer,1,3,0.0,Not found,,0.0,1.0,0.0,1
82,what is the position held by david c. francisco but not by david m. crane or john l. healy,treasurer,1,3,0.0,Vice President and Treasurer,,0.4,0.6785714285714286,0.3799783615910079,1
82,what is the position held by david c. francisco but not by david m. crane or vanessa a. kurbatskiy,treasurer,1,3,0.0,Not found,,0.0,1.0,0.0,1
82,what is the position held by david c. francisco but not by jennifer hwang or john l. healy,treasurer,1,3,0.0,Vice President and Treasurer,,0.4,0.6785714285714286,0.3799783615910079,1
82,what is the position held by david c. francisco but not by jennifer hwang or vanessa a. kurbatskiy,treasurer,1,3,0.0,Not found,,0.0,1.0,0.0,1
82,what is the position held by david c. francisco but not by john l. healy or vanessa a. kurbatskiy,treasurer,1,3,0.0,Vice President and Treasurer,,0.4,0.6785714285714286,0.3799783615910079,1
140,what is the position held by demetrios tserpelis but not by sean mckinley or tony traynor,authorized signatory,1,3,0.0,Not found,,0.0,0.85,0.0,1
57,what is the position held by chuck b. kyrish but not by henry pennell or kara p. van duzee,treasurer,1,3,0.0,Not found,,0.0,1.0,0.0,1
57,what is the position held by chuck b. kyrish but not by henry pennell or katherine l. hurley,treasurer,1,3,0.0,Not found,,0.0,1.0,0.0,1
57,what is the position held by chuck b. kyrish but not by henry pennell or lauren steiner,treasurer,1,3,0.0,Not found,,0.0,1.0,0.0,1
57,what is the position held by chuck b. kyrish but not by henry pennell or michael vondriska,treasurer,1,3,0.0,Not found,,0.0,1.0,0.0,1
57,what is the position held by chuck b. kyrish but not by henry pennell or robert sullivan,treasurer,1,3,0.0,Not found,,0.0,1.0,0.0,1
57,what is the position held by chuck b. kyrish but not by henry pennell or virginia cosenza,treasurer,1,3,0.0,Not found,,0.0,1.0,0.0,1
57,what is the position held by chuck b. kyrish but not by kara p. van duzee or katherine l. hurley,treasurer,1,3,0.0,Not found,,0.0,1.0,0.0,1
57,what is the position held by chuck b. kyrish but not by kara p. van duzee or lauren steiner,treasurer,1,3,0.0,Not found,,0.0,1.0,0.0,1
57,what is the position held by chuck b. kyrish but not by kara p. van duzee or michael vondriska,treasurer,1,3,0.0,Not found,,0.0,1.0,0.0,1
57,what is the position held by chuck b. kyrish but not by kara p. van duzee or robert sullivan,treasurer,1,3,0.0,Not found,,0.0,1.0,0.0,1
57,what is the position held by chuck b. kyrish but not by kara p. van duzee or virginia cosenza,treasurer,1,3,0.0,Not found,,0.0,1.0,0.0,1
57,what is the position held by chuck b. kyrish but not by katherine l. hurley or lauren steiner,treasurer,1,3,0.0,Not found,,0.0,1.0,0.0,1
57,what is the position held by chuck b. kyrish but not by katherine l. hurley or michael vondriska,treasurer,1,3,0.0,Not found,,0.0,1.0,0.0,1
57,what is the position held by chuck b. kyrish but not by katherine l. hurley or robert sullivan,treasurer,1,3,0.0,Not found,,0.0,1.0,0.0,1
57,what is the position held by chuck b. kyrish but not by katherine l. hurley or virginia cosenza,treasurer,1,3,0.0,Not found,,0.0,1.0,0.0,1
57,what is the position held by chuck b. kyrish but not by lauren steiner or michael vondriska,treasurer,1,3,0.0,Not found,,0.0,1.0,0.0,1
57,what is the position held by chuck b. kyrish but not by lauren steiner or robert sullivan,treasurer,1,3,0.0,Not found,,0.0,1.0,0.0,1
57,what is the position held by chuck b. kyrish but not by lauren steiner or virginia cosenza,treasurer,1,3,0.0,Not found,,0.0,1.0,0.0,1
57,what is the position held by chuck b. kyrish but not by michael vondriska or robert sullivan,treasurer,1,3,0.0,Not found,,0.0,1.0,0.0,1
57,what is the position held by chuck b. kyrish but not by michael vondriska or virginia cosenza,treasurer,1,3,0.0,Not found,,0.0,1.0,0.0,1
57,what is the position held by chuck b. kyrish but not by robert sullivan or virginia cosenza,treasurer,1,3,0.0,Not found,,0.0,1.0,0.0,1
84,what is the position held by alexander wu but not by chwan ming ho or edward chen,svp,1,3,0.0,SVP & General Manager,,0.4,0.8571428571428571,0.4494364165239821,1
84,what is the position held by alexander wu but not by chwan ming ho or li hua huang,svp,1,3,0.0,Not found,,0.0,1.0,0.0,1
84,what is the position held by alexander wu but not by edward chen or li hua huang,svp,1,3,0.0,SVP & General Manager,,0.4,0.8571428571428571,0.4494364165239821,1
145,what is the position held by joseph d. glatt but not by guy major or tammy jennissen,vice president,1,3,0.0,Vice President,,1.0,0.0,1.0000000000000002,5
123,what is the position held by john b. ellis but not by lisa huang or shaun hawley,treasurer,1,3,0.0,Not found,,0.0,1.0,0.0,1
35,what is the position held by john p. rielly but not by kelton glasscock or sophia love,chief financial officer,1,3,0.0,Not found,,0.0,0.8695652173913043,0.0,1
35,what is the position held by john p. rielly but not by kelton glasscock or timothy b. goodell,chief financial officer,1,3,0.0,Not found,,0.0,0.8695652173913043,0.0,1
35,what is the position held by john p. rielly but not by sophia love or timothy b. goodell,chief financial officer,1,3,0.0,Not found,,0.0,0.8695652173913043,0.0,1
121,what is the position held by angela chen but not by jane chang or murtuza ziauddin,dgm,1,3,0.0,Not found,,0.0,1.0,0.0,1
121,what is the position held by kefel xu but not by kitty sin or paul hultgren,branch manager,1,3,0.0,Not found,,0.0,0.8571428571428571,0.0,1
135,what is the position held by sharon s. spurlin but not by virginia cosenza or hans beekmans,treasurer,1,3,0.0,Not found,,0.0,1.0,0.0,1
31,what is the position held by haiyong yang but not by kurban h. merchant or maureen maroney,branch manager,1,3,0.0,Vice President and Branch Manager,,0.5714285714285715,0.5757575757575758,0.5023287782256718,4
31,what is the position held by haiyong yang but not by kurban h. merchant or oscar d. cortez,branch manager,1,3,0.0,Not found,,0.0,0.8571428571428571,0.0,1
31,what is the position held by haiyong yang but not by maureen maroney or oscar d. cortez,branch manager,1,3,0.0,Vice President and Branch Manager,,0.5714285714285715,0.5757575757575758,0.5023287782256718,4
139,what is the position held by michael king and michael vondriska but not by savo bozic,vice president,1,3,0.0,Not found,,0.0,0.8571428571428571,0.0,1
139,what is the position held by michael king and ronnie glenn but not by savo bozic,vice president,1,3,0.0,Not found,,0.0,0.8571428571428571,0.0,1
106,what is the position held by kirkwood roland and lana gifas but not by michael getz,director,1,3,0.0,Not found,,0.0,1.0,0.0,1
106,what is the position held by kirkwood roland and marcus m. tarkington but not by michael getz,director,1,3,0.0,Not found,,0.0,1.0,0.0,1
61,what is the position held by jim cahow and liz cheng but not by ming k chu,vice president,1,3,0.0,Not found,,0.0,0.8571428571428571,0.0,1
61,what is the position held by jim cahow and marko lukin but not by ming k chu,vice president,1,3,0.0,Not found,,0.0,0.8571428571428571,0.0,1
89,what is the position held by charles p. holden and james b. pekarek but not by sabir hashmy,chief financial officer,1,3,0.0,Not found,,0.0,0.8695652173913043,0.0,1
140,what is the position held by demetrios tserpelis and sean mckinley but not by william graham,director,1,3,0.0,Not found,,0.0,1.0,0.0,1
140,what is the position held by demetrios tserpelis and tony traynor but not by william graham,director,1,3,0.0,Not found,,0.0,1.0,0.0,1
60,"what is the role and subrole that bank of montreal and fifth third bank, national association share in the agreement that is not held by jpmorgan chase bank, n.a.",documentation agent,1,3,0.0,"Bank of Montreal is a Documentation Agent and Fifth Third Bank, National Association is a Senior Managing Agent. JPMorgan Chase Bank, N.A. is a Joint Lead Arranger and Joint Bookrunner and a Documentation Agent.",,0.17391304347826084,0.9073170731707317,0.3502590270383448,5
60,"what is the role and subrole that bank of montreal and fifth third bank, national association share in the agreement that is not held by mufg bank, ltd.",documentation agent,1,3,0.0,"Bank of Montreal: Documentation Agents, Senior Managing Agents
Fifth Third Bank, National Association: Senior Managing Agents
MUFG Bank, LTD.: Syndication Agent",,0.23529411764705882,0.8782051282051282,0.16767501990416123,5
60,"what is the role and subrole that bank of montreal and fifth third bank, national association share in the agreement that is not held by pnc capital markets llc",documentation agent,1,3,0.0,"Bank of Montreal: Documentation Agents, Senior Managing Agents
Fifth Third Bank, National Association: Senior Managing Agents
PNC Capital Markets LLC: Joint Lead Arrangers and Joint Bookrunners
Not found",,0.08333333333333334,0.9054726368159204,0.06402586954775466,1
60,"what is the role and subrole that bank of montreal and fifth third bank, national association share in the agreement that is not held by wells fargo securities llc",documentation agent,1,3,0.0,"Bank of Montreal: Documentation Agents, Senior Managing Agents
Fifth Third Bank, National Association: Senior Managing Agents
Wells Fargo Securities, LLC: Joint Lead Arrangers and Joint Bookrunners",,0.09090909090909091,0.9020618556701031,0.06562651343964711,1
60,"what is the role and subrole that bank of montreal and goldman sachs bank usa share in the agreement that is not held by jpmorgan chase bank, n.a.",documentation agent,1,3,0.0,Not found,,0.0,0.7894736842105263,0.0,1
60,"what is the role and subrole that bank of montreal and goldman sachs bank usa share in the agreement that is not held by mufg bank, ltd.",documentation agent,1,3,0.0,"Bank of Montreal is a Documentation Agent and Goldman Sachs Bank USA is a Senior Managing Agent. MUFG Bank, Ltd. is a Syndication Agent.",,0.2222222222222222,0.8560606060606061,0.34481571432326164,1
60,what is the role and subrole that bank of montreal and goldman sachs bank usa share in the agreement that is not held by pnc capital markets llc,documentation agent,1,3,0.0,"Bank of Montreal: Documentation Agents, Senior Managing Agents
Goldman Sachs Bank USA: Senior Managing Agents
PNC Capital Markets LLC: Joint Lead Arrangers and Joint Bookrunners

Senior Managing Agents",,0.09523809523809525,0.9045226130653267,0.05536576213445553,1
60,what is the role and subrole that bank of montreal and goldman sachs bank usa share in the agreement that is not held by wells fargo securities llc,documentation agent,1,3,0.0,"Bank of Montreal is a Documentation Agent and Senior Managing Agent, while Goldman Sachs Bank USA is a Senior Managing Agent. Wells Fargo Securities, LLC is a Joint Lead Arranger and Joint Bookrunner.",,0.16666666666666669,0.9030612244897959,0.29335109023628453,1
60,"what is the role and subrole that bank of montreal and pnc bank, national association share in the agreement that is not held by pnc capital markets llc",documentation agent,1,3,0.0,Documentation Agents,,0.5,0.05,0.33609692727625756,5
60,"what is the role and subrole that bank of montreal and pnc bank, national association share in the agreement that is not held by wells fargo securities llc",documentation agent,1,3,0.0,Documentation Agents,,0.5,0.05,0.33609692727625756,5
60,"what is the role and subrole that bank of montreal and td bank, n.a. share in the agreement that is not held by wells fargo securities llc",documentation agent,1,3,0.0,Senior Managing Agents,,0.0,0.5454545454545454,0.0,1
60,what is the role and subrole that bank of montreal and u.s. bank national association share in the agreement that is not held by wells fargo securities llc,documentation agent,1,3,0.0,Documentation Agents,,0.5,0.05,0.33609692727625756,5
60,"what is the role and subrole that bank of montreal and wells fargo bank, national association share in the agreement that is not held by wells fargo securities llc",documentation agent,1,3,0.0,Documentation Agents,,0.5,0.05,0.33609692727625756,5
60,"what is the role and subrole that u.s. bank national association and wells fargo bank, national association share in the agreement that is not held by wells fargo securities llc",documentation agent,1,3,0.0,Not found,,0.0,0.7894736842105263,0.0,1
67,"what is the role and subrole that coherus intermediate corp. and intekrin therapeutics inc. share in the agreement that is not held by coherus biosciences, inc.",additional credit party,1,3,0.0,additional Credit Parties,,0.6666666666666666,0.12,0.5031026124151314,5
135,"what is the role and subrole that citigroup global markets inc. and dnb markets, inc. share in the agreement that is not held by merrill lynch, pierce, fenner smith incorporated",lead arranger,1,3,0.0,Not found,,0.0,0.8461538461538461,0.0,1
135,"what is the role and subrole that citigroup global markets inc. and j.p. morgan securities llc share in the agreement that is not held by merrill lynch, pierce, fenner smith incorporated",lead arranger,1,3,0.0,Not found,,0.0,0.8461538461538461,0.0,1
135,"what is the role and subrole that dnb markets, inc. and j.p. morgan securities llc share in the agreement that is not held by merrill lynch, pierce, fenner smith incorporated",lead arranger,1,3,0.0,Not found,,0.0,0.8461538461538461,0.0,1
60,"what company is the documentation agent in the agreement, shared by bank of montreal and u.s. bank national association but not held by wells fargo securities llc",bank of montreal,1,3,0.0,"BANK OF AMERICA, N.A.",,0.5714285714285715,0.5,0.4112070550676187,1
135,"what company is the lead arranger in the agreement, shared by citigroup global markets inc. and dnb markets, inc. but not held by merrill lynch, pierce, fenner smith incorporated",citigroup global markets inc.,1,3,0.0,J.P. MORGAN SECURITIES LLC,,0.0,0.7857142857142857,0.0,1
135,"what company is the lead arranger in the agreement, shared by citigroup global markets inc. and j.p. morgan securities llc but not held by merrill lynch, pierce, fenner smith incorporated",citigroup global markets inc.,1,3,0.0,"DNB MARKETS, INC.",,0.5714285714285715,0.5357142857142857,0.4112070550676187,1
135,"what company is the lead arranger in the agreement, shared by dnb markets, inc. and j.p. morgan securities llc but not held by merrill lynch, pierce, fenner smith incorporated","inc., dnb markets",1,3,0.0,Not found,,0.0,0.8666666666666667,0.0,1
60,"what is the role and subrole that bank of montreal holds in the agreement that is not held by bofa securities, inc. or citibank, n.a.",documentation agent,1,3,0.0,Documentation Agents,,0.5,0.05,0.33609692727625756,5
60,"what is the role and subrole that bank of montreal holds in the agreement that is not held by bofa securities, inc. or jpmorgan chase bank, n.a.",documentation agent,1,3,0.0,Documentation Agents,,0.5,0.05,0.33609692727625756,5
60,"what is the role and subrole that bank of montreal holds in the agreement that is not held by bofa securities, inc. or mufg bank, ltd.",documentation agent,1,3,0.0,Documentation Agents,,0.5,0.05,0.33609692727625756,5
60,"what is the role and subrole that bank of montreal holds in the agreement that is not held by bofa securities, inc. or pnc capital markets llc",documentation agent,1,3,0.0,Documentation Agents,,0.5,0.05,0.33609692727625756,5
60,"what is the role and subrole that bank of montreal holds in the agreement that is not held by bofa securities, inc. or wells fargo securities llc",documentation agent,1,3,0.0,Documentation Agents,,0.5,0.05,0.33609692727625756,5
60,"what is the role and subrole that bank of montreal holds in the agreement that is not held by citibank, n.a. or jpmorgan chase bank, n.a.",documentation agent,1,3,0.0,Documentation Agents,,0.5,0.05,0.33609692727625756,5
60,"what is the role and subrole that bank of montreal holds in the agreement that is not held by citibank, n.a. or mufg bank, ltd.",documentation agent,1,3,0.0,Not found,,0.0,0.7894736842105263,0.0,1
60,"what is the role and subrole that bank of montreal holds in the agreement that is not held by citibank, n.a. or pnc capital markets llc",documentation agent,1,3,0.0,Documentation Agents,,0.5,0.05,0.33609692727625756,5
60,"what is the role and subrole that bank of montreal holds in the agreement that is not held by citibank, n.a. or wells fargo securities llc",documentation agent,1,3,0.0,Documentation Agents,,0.5,0.05,0.33609692727625756,5
60,"what is the role and subrole that bank of montreal holds in the agreement that is not held by jpmorgan chase bank, n.a. or mufg bank, ltd.",documentation agent,1,3,0.0,Documentation Agents,,0.5,0.05,0.33609692727625756,5
60,"what is the role and subrole that bank of montreal holds in the agreement that is not held by jpmorgan chase bank, n.a. or pnc capital markets llc",documentation agent,1,3,0.0,Documentation Agents,,0.5,0.05,0.33609692727625756,5
60,"what is the role and subrole that bank of montreal holds in the agreement that is not held by jpmorgan chase bank, n.a. or wells fargo securities llc",documentation agent,1,3,0.0,Documentation Agents,,0.5,0.05,0.33609692727625756,5
60,"what is the role and subrole that bank of montreal holds in the agreement that is not held by mufg bank, ltd. or pnc capital markets llc",documentation agent,1,3,0.0,Documentation Agents,,0.5,0.05,0.33609692727625756,5
60,"what is the role and subrole that bank of montreal holds in the agreement that is not held by mufg bank, ltd. or wells fargo securities llc",documentation agent,1,3,0.0,Documentation Agents,,0.5,0.05,0.33609692727625756,5
60,what is the role and subrole that bank of montreal holds in the agreement that is not held by pnc capital markets llc or wells fargo securities llc,documentation agent,1,3,0.0,Documentation Agents,,0.5,0.05,0.33609692727625756,5
28,who is the ceo of the company which is both the collateral and the agent in the agreement,pedro gonzalez de cosio,3,1,0.0,Not found,,0.0,0.8695652173913043,0.0,1
28,who is the managing member of the company which is both the collateral and the agent in the agreement,pedro gonzalez de cosio,3,1,0.0,Not found,,0.0,0.8695652173913043,0.0,1
101,who is the ceo of the company which is both the borrower and the borrower in the agreement,stanton m. nelson,3,1,0.0,Not found,,0.0,0.8125,0.0,1
29,who is the chief financial officer of the company which is both the parent and the borrower in the agreement,efrain rivera,3,1,0.0,Not found,,0.0,0.9230769230769231,0.0,1
11,who is the authorized signatory of the company which is both the co book managers and the initial lender in the agreement,robert ehudin,3,1,0.0,Not found,,0.0,0.6923076923076923,0.0,1
107,who is the assistant treasurer of the company which is both the guarantor and the domestic in the agreement,paul mcfeeters,3,1,0.0,Paul McFeeters,,1.0,0.0,1.0000000000000002,5
107,who is the chief administrative officer of the company which is both the guarantor and the domestic in the agreement,paul mcfeeters,3,1,0.0,Not found,,0.0,0.8571428571428571,0.0,1
107,who is the chief executive officer of the company which is both the guarantor and the domestic in the agreement,paul mcfeeters,3,1,0.0,Not found,,0.0,0.8571428571428571,0.0,1
107,who is the chief financial officer of the company which is both the guarantor and the domestic in the agreement,paul mcfeeters,3,1,0.0,Not found,,0.0,0.8571428571428571,0.0,1
107,who is the president of the company which is both the guarantor and the domestic in the agreement,paul mcfeeters,3,1,0.0,Not found,,0.0,0.8571428571428571,0.0,1
107,who is the treasurer of the company which is both the guarantor and the domestic in the agreement,paul mcfeeters,3,1,0.0,Not found,,0.0,0.8571428571428571,0.0,1
107,who is the vice president of the company which is both the guarantor and the domestic in the agreement,paul mcfeeters,3,1,0.0,Not found,,0.0,0.8571428571428571,0.0,1
113,who is the manager of the company which is both the borrowers and the borrowers in the agreement,sonja k. mcclelland,3,1,0.0,Not found,,0.0,0.7777777777777778,0.0,1
113,who is the managing director a and authorized representative of the company which is both the borrowers and the borrowers in the agreement,sonja k. mcclelland,3,1,0.0,Not found,,0.0,0.7777777777777778,0.0,1
113,who is the secretary treasurer of the company which is both the borrowers and the borrowers in the agreement,sonja k. mcclelland,3,1,0.0,Not found,,0.0,0.7777777777777778,0.0,1
113,who is the chief executive officer of the company which is both the borrowers and the borrowers in the agreement,michael doar,3,1,0.0,Not found,,0.0,0.9166666666666666,0.0,1
74,who is the senior vice president of the company which is both the administrative agent and the lc issuer in the agreement,jeff kalinowski,3,1,0.0,Not found,,0.0,0.8666666666666667,0.0,1
48,who is the vice president finance of the company which is both the delegate and the general partner in the agreement,stephen j. neyland,3,1,0.0,Not found,,0.0,0.7647058823529411,0.0,1
160,who is the authorized signatory of the company which is both the lender and the issuing bank in the agreement,michael king,3,1,0.0,Michael King,,1.0,0.0,1.0000000000000002,5
77,who is the authorized signatory of the company which is both the lender and the co documentation agent in the agreement,rebecca kratz,3,1,0.0,Not found,,0.0,0.9230769230769231,0.0,1
62,who is the managing director of the company which is both the arranger and the bookrunner in the agreement,pradeep mehra,3,1,0.0,Not found,,0.0,0.9230769230769231,0.0,1
166,who is the assistant vice presiden of the company which is both the lender and the bookrunners in the agreement,mark pope,3,1,0.0,Not found,,0.0,0.8888888888888888,0.0,1
166,who is the svp credit administration of the company which is both the lender and the bookrunners in the agreement,r. srinivasa sekaran,3,1,0.0,Not found,,0.0,0.8947368421052632,0.0,1
166,who is the general manager of the company which is both the lender and the bookrunners in the agreement,suguru hattori,3,1,0.0,Not found,,0.0,0.9285714285714286,0.0,1
166,who is the  managing director of the company which is both the lender and the bookrunners in the agreement,dipak gupta,3,1,0.0,Not found,,0.0,0.9090909090909091,0.0,1
166,who is the senior executive vice president of the company which is both the lender and the bookrunners in the agreement,rajeev mohan,3,1,0.0,Not found,,0.0,0.8333333333333334,0.0,1
67,who is the president of the company which is both the additional credit party and the credit party in the agreement,michael fleming,3,1,0.0,Not found,,0.0,0.8,0.0,1
67,who is the ceo of the company which is both the credit party and the borrower in the agreement,dennis m. lanfear,3,1,0.0,Not found,,0.0,0.8125,0.0,1
73,who is the assistant vice president of the company which is both the  bookrunners and the  lead arrangers in the agreement,christopher m. aitkin,3,1,0.0,Not found,,0.0,0.9,0.0,1
73,who is the director of the company which is both the  bookrunners and the  lead arrangers in the agreement,lindsey mcgraw,3,1,0.0,Not found,,0.0,0.8571428571428571,0.0,1
9,who is the associate of the company which is both the lender and the swing line in the agreement,wei jen yuan,3,1,0.0,Not found,,0.0,0.8333333333333334,0.0,1
9,who is the vice president of the company which is both the lender and the swing line in the agreement,raymond g. dunning,3,1,0.0,Not found,,0.0,0.7647058823529411,0.0,1
9,who is the authorised signatory of the company which is both the lender and the swing line in the agreement,brian d. williams,3,1,0.0,Not found,,0.0,0.875,0.0,1
164,who is the officer of the company which is both the syndication agents and the lender in the agreement,tyler tirpak,3,1,0.0,Not found,,0.0,0.9166666666666666,0.0,1
170,who is the executive director of the company which is both the lender and the swing line in the agreement,gillian dickson,3,1,0.0,Not found,,0.0,0.9333333333333333,0.0,1
159,who is the authorized signatory of the company which is both the administrative agent and the lender in the agreement,james greenfield,3,1,0.0,Not found,,0.0,0.8125,0.0,1
159,who is the chief accounting officer of the company which is both the portfolio manager and the  member in the agreement,cory e. gilbert,3,1,0.0,Not found,,0.0,0.8571428571428571,0.0,1
165,who is the executive director of the company which is both the lender and the syndication agent in the agreement,tony young,3,1,0.0,Not found,,0.0,0.5,0.0,1
165,who is the corporate secretary of the company which is both the company and the lenders in the agreement,colleen batcheler,3,1,0.0,Not found,,0.0,0.8823529411764706,0.0,1
165,who is the general counsel of the company which is both the company and the lenders in the agreement,colleen batcheler,3,1,0.0,Not found,,0.0,0.8823529411764706,0.0,1
165,who is the investor relations officer of the company which is both the company and the lenders in the agreement,johan nystedt,3,1,0.0,Not found,,0.0,0.7692307692307693,0.0,1
165,who is the treasurer of the company which is both the company and the lenders in the agreement,johan nystedt,3,1,0.0,Not found,,0.0,0.7692307692307693,0.0,1
165,who is the vice president of the company which is both the company and the lenders in the agreement,johan nystedt,3,1,0.0,Not found,,0.0,0.7692307692307693,0.0,1
58,who is the managing partner of the company which is both the agent and the administrative in the agreement,clarke b. futch,3,1,0.0,Not found,,0.0,0.8571428571428571,0.0,1
41,who is the senior banker of the company which is both the lender and the swingline in the agreement,j.e. hall,3,1,0.0,Not found,,0.0,0.8888888888888888,0.0,1
55,who is the banking officer of the company which is both the administrative and the agent in the agreement,cora holland koller,3,1,0.0,Not found,,0.0,0.7368421052631579,0.0,1
69,who is the chief executive officer of the company which is both the subsidiary guarantors and the subsidiary in the agreement,michael shustek,3,1,0.0,Not found,,0.0,0.8666666666666667,0.0,1
69,who is the manager of the company which is both the subsidiary guarantors and the subsidiary in the agreement,michael shustek,3,1,0.0,Not found,,0.0,0.8666666666666667,0.0,1
69,who is the vice president of the company which is both the administrative and the agent in the agreement,christopher t. neil,3,1,0.0,Not found,,0.0,0.8888888888888888,0.0,1
82,who is the attorney in fact of the company which is both the subsidiary and the borrower in the agreement,john l. healy,3,1,0.0,Not found,,0.0,0.8333333333333334,0.0,1
82,who is the secretary of the company which is both the subsidiary and the borrower in the agreement,john l. healy,3,1,0.0,Not found,,0.0,0.8333333333333334,0.0,1
82,who is the vice president of the company which is both the subsidiary and the borrower in the agreement,john l. healy,3,1,0.0,Not found,,0.0,0.8333333333333334,0.0,1
82,who is the treasurer of the company which is both the subsidiary and the borrower in the agreement,david c. francisco,3,1,0.0,David C. Francisco,,1.0,0.0,1.0000000000000002,5
168,who is the director of the company which is both the lender and the syndication agent in the agreement,michael contreras,3,1,0.0,Not found,,0.0,0.8823529411764706,0.0,1
155,who is the chief operating officer of the company which is both the guarantors and the washington corporation in the agreement,hank nance,3,1,0.0,Not found,,0.0,0.9,0.0,1
155,who is the chief executive officer of the company which is both the arizona limited liability company and the guarantors in the agreement,michael r. pope,3,1,0.0,Not found,,0.0,0.9285714285714286,0.0,1
155,who is the authorized signatory of the company which is both the lenders and the lenders in the agreement,harry chung,3,1,0.0,Not found,,0.0,0.7272727272727273,0.0,1
169,who is the chief accounting officer of the company which is both the parent and the borrower in the agreement,joseph b. johnson,3,1,0.0,Joseph B. Johnson,,1.0,0.0,1.0000000000000002,4
169,who is the controller of the company which is both the parent and the borrower in the agreement,joseph b. johnson,3,1,0.0,Not found,,0.0,0.75,0.0,1
169,who is the treasurer of the company which is both the parent and the borrower in the agreement,joseph b. johnson,3,1,0.0,Not found,,0.0,0.75,0.0,1
169,who is the vice president of the company which is both the parent and the borrower in the agreement,joseph b. johnson,3,1,0.0,Joseph B. Johnson,,1.0,0.0,1.0000000000000002,4
83,who is the vice president general manager of the company which is both the lender and the swing line in the agreement,shu fei sophia lin,3,1,0.0,Not found,,0.0,0.8333333333333334,0.0,1
83,who is the vp deputy general manager of the company which is both the lender and the swing line in the agreement,robin s. wu,3,1,0.0,Not found,,0.0,0.9,0.0,1
83,who is the svp and branch manager of the company which is both the lender and the swing line in the agreement,haiyong yang,3,1,0.0,Not found,,0.0,0.8333333333333334,0.0,1
83,who is the director and senior relationship manager of the company which is both the lender and the swing line in the agreement,cecile segovia,3,1,0.0,Not found,,0.0,0.8571428571428571,0.0,1
83,who is the svp branch manager of the company which is both the lender and the swing line in the agreement,ralph wu,3,1,0.0,Not found,,0.0,1.0,0.0,1
83,who is the general manager of the company which is both the lender and the swing line in the agreement,james mcwalters,3,1,0.0,Not found,,0.0,0.9333333333333333,0.0,1
83,who is the s.v.p. general manager of the company which is both the lender and the swing line in the agreement,henry c. r. leu,3,1,0.0,Not found,,0.0,0.8461538461538461,0.0,1
83,who is the svp general manager of the company which is both the lender and the swing line in the agreement,hsiao ho huang,3,1,0.0,Not found,,0.0,0.7142857142857143,0.0,1
83,who is the assistant vice president of the company which is both the lender and the swing line in the agreement,matthew d. meister,3,1,0.0,Not found,,0.0,0.8823529411764706,0.0,1
83,who is the evp corporate commercial banking of the company which is both the lender and the swing line in the agreement,maurici llad,3,1,0.0,Not found,,0.0,0.9166666666666666,0.0,1
83,who is the vp general manager of the company which is both the lender and the swing line in the agreement,li hua huang,3,1,0.0,Not found,,0.0,0.8333333333333334,0.0,1
83,who is the vp credit and documentation of the company which is both the lender and the swing line in the agreement,ivan vera,3,1,0.0,Not found,,0.0,1.0,0.0,1
83,"who is the corporate banking, directo of the company which is both the lender and the swing line in the agreement",juan segundo,3,1,0.0,Not found,,0.0,0.6666666666666666,0.0,1
83,who is the associate director of the company which is both the lender and the swing line in the agreement,johanna minaya,3,1,0.0,Not found,,0.0,0.8571428571428571,0.0,1
83,who is the credit documentation manager of the company which is both the lender and the swing line in the agreement,robert k. reddington,3,1,0.0,Not found,,0.0,0.7894736842105263,0.0,1
83,who is the svp coo of the company which is both the lender and the swing line in the agreement,danny leung,3,1,0.0,Not found,,0.0,0.6363636363636364,0.0,1
83,who is the svp of the company which is both the lender and the swing line in the agreement,james hua,3,1,0.0,Not found,,0.0,1.0,0.0,1
83,who is the general counsel of the company which is both the cayman borrower and the us borrower in the agreement,michael ray,3,1,0.0,Not found,,0.0,1.0,0.0,1
